time	V(N001,N002)	V(ve)	V(n001)	V(n002)	V(n003)	V(n004)	I(C1)	I(C2)	I(I1)	I(R1)	I(R2)	I(R3)	I(R4)	I(R5)
1.375000000000001e-002	-3.725351e+000	-6.706478e+000	-6.706478e+000	-2.981127e+000	-2.981127e+000	7.788908e-016	2.981127e-007	7.450702e-007	0.000000e+000	7.768600e-017	-2.981127e-007	-7.450702e-007	0.000000e+000	7.788909e-017
1.375000100000001e-002	-3.725300e+000	-5.204376e+000	-5.205376e+000	-1.480076e+000	-2.980077e+000	1.000000e-003	1.002981e-004	1.007451e-004	1.000000e-004	1.000000e-004	-2.981076e-007	-7.450599e-007	1.000000e-004	1.000000e-004
1.376428657142858e-002	-2.288257e+000	-2.335586e+000	-2.336586e+000	-4.832865e-002	-1.548329e+000	1.000000e-003	1.001549e-004	1.004577e-004	1.000000e-004	1.000000e-004	-1.549329e-007	-4.576515e-007	1.000000e-004	1.000000e-004
1.377857214285715e-002	-8.552609e-001	5.271341e-001	5.261342e-001	1.381395e+000	-1.186050e-001	1.000000e-003	1.000120e-004	1.001711e-004	1.000000e-004	1.000000e-004	-1.196048e-008	-1.710522e-007	1.000000e-004	1.000000e-004
1.379285771428573e-002	5.736895e-001	3.383784e+000	3.382784e+000	2.809095e+000	1.309095e+000	1.000000e-003	9.986919e-005	9.988526e-005	1.000000e-004	1.000000e-004	1.308095e-007	1.147378e-007	1.000000e-004	1.000000e-004
1.380714328571430e-002	1.998594e+000	6.234364e+000	6.233364e+000	4.234770e+000	2.734770e+000	1.000000e-003	9.972662e-005	9.960028e-005	1.000000e-004	1.000000e-004	2.733770e-007	3.997187e-007	1.000000e-004	1.000000e-004
1.382142885714287e-002	3.419453e+000	9.078874e+000	9.077875e+000	5.658422e+000	4.158422e+000	1.000000e-003	9.958426e-005	9.931611e-005	1.000000e-004	1.000000e-004	4.157422e-007	6.838905e-007	1.000000e-004	1.000000e-004
1.383571442857144e-002	4.836265e+000	1.191731e+001	1.191631e+001	7.080049e+000	5.580049e+000	1.000000e-003	9.944210e-005	9.903274e-005	1.000000e-004	1.000000e-004	5.579049e-007	9.672530e-007	1.000000e-004	1.000000e-004
1.385000000000001e-002	6.249032e+000	1.474968e+001	1.474868e+001	8.499653e+000	6.999653e+000	1.000000e-003	9.930014e-005	9.875019e-005	1.000000e-004	1.000000e-004	6.998653e-007	1.249806e-006	1.000000e-004	1.000000e-004
1.385000100000001e-002	6.249029e+000	1.174568e+001	1.174668e+001	5.497651e+000	6.997651e+000	-1.000000e-003	-1.006999e-004	-1.012498e-004	-1.000000e-004	-1.000000e-004	6.998651e-007	1.249806e-006	-1.000000e-004	-1.000000e-004
1.386428657142858e-002	4.804787e+000	8.863956e+000	8.864956e+000	4.060168e+000	5.560168e+000	-1.000000e-003	-1.005561e-004	-1.009610e-004	-1.000000e-004	-1.000000e-004	5.561168e-007	9.609575e-007	-1.000000e-004	-1.000000e-004
1.387857214285715e-002	3.364612e+000	5.988329e+000	5.989329e+000	2.624718e+000	4.124718e+000	-1.000000e-003	-1.004126e-004	-1.006729e-004	-1.000000e-004	-1.000000e-004	4.125718e-007	6.729223e-007	-1.000000e-004	-1.000000e-004
1.389285771428573e-002	1.928502e+000	3.118801e+000	3.119801e+000	1.191299e+000	2.691299e+000	-1.000000e-003	-1.002692e-004	-1.003857e-004	-1.000000e-004	-1.000000e-004	2.692299e-007	3.857004e-007	-1.000000e-004	-1.000000e-004
1.390714328571430e-002	4.964587e-001	2.553713e-001	2.563715e-001	-2.400872e-001	1.259913e+000	-1.000000e-003	-1.001261e-004	-1.000993e-004	-1.000000e-004	-1.000000e-004	1.260913e-007	9.929172e-008	-1.000000e-004	-1.000000e-004
1.392142885714287e-002	-9.315186e-001	-2.601960e+000	-2.600960e+000	-1.669441e+000	-1.694414e-001	-1.000000e-003	-9.998315e-005	-9.981370e-005	-1.000000e-004	-1.000000e-004	-1.684414e-008	-1.863037e-007	-1.000000e-004	-1.000000e-004
1.393571442857144e-002	-2.355430e+000	-5.453193e+000	-5.452193e+000	-3.096763e+000	-1.596763e+000	-1.000000e-003	-9.984042e-005	-9.952891e-005	-1.000000e-004	-1.000000e-004	-1.595763e-007	-4.710860e-007	-1.000000e-004	-1.000000e-004
1.395000000000001e-002	-3.775275e+000	-8.298327e+000	-8.297328e+000	-4.522053e+000	-3.022053e+000	-1.000000e-003	-9.969789e-005	-9.924494e-005	-1.000000e-004	-1.000000e-004	-3.021053e-007	-7.550549e-007	-1.000000e-004	-1.000000e-004
1.395000100000001e-002	-3.775323e+000	-6.796426e+000	-6.796426e+000	-3.021102e+000	-3.021102e+000	2.930989e-014	3.021103e-007	7.550647e-007	0.000000e+000	4.002724e-015	-3.021102e-007	-7.550647e-007	0.000000e+000	2.930989e-015
1.400000000000001e-002	-3.737759e+000	-6.743794e+000	-6.743794e+000	-3.006035e+000	-3.006035e+000	7.823603e-016	3.006035e-007	7.475518e-007	0.000000e+000	7.795246e-017	-3.006035e-007	-7.475518e-007	0.000000e+000	7.823603e-017
1.400000100000001e-002	-3.737708e+000	-5.241692e+000	-5.242692e+000	-1.504984e+000	-3.004984e+000	1.000000e-003	1.003006e-004	1.007475e-004	1.000000e-004	1.000000e-004	-3.005984e-007	-7.475415e-007	1.000000e-004	1.000000e-004
1.401428657142858e-002	-2.300630e+000	-2.372831e+000	-2.373831e+000	-7.320072e-002	-1.573201e+000	1.000000e-003	1.001574e-004	1.004601e-004	1.000000e-004	1.000000e-004	-1.574201e-007	-4.601260e-007	1.000000e-004	1.000000e-004
1.402857214285715e-002	-8.675987e-001	4.899599e-001	4.889599e-001	1.356559e+000	-1.434416e-001	1.000000e-003	1.000144e-004	1.001735e-004	1.000000e-004	1.000000e-004	-1.444416e-008	-1.735197e-007	1.000000e-004	1.000000e-004
1.404285771428573e-002	5.613870e-001	3.346681e+000	3.345681e+000	2.784294e+000	1.284294e+000	1.000000e-003	9.987167e-005	9.988772e-005	1.000000e-004	1.000000e-004	1.283294e-007	1.122774e-007	1.000000e-004	1.000000e-004
1.405714328571430e-002	1.986327e+000	6.197331e+000	6.196331e+000	4.210005e+000	2.710005e+000	1.000000e-003	9.972910e-005	9.960274e-005	1.000000e-004	1.000000e-004	2.709005e-007	3.972653e-007	1.000000e-004	1.000000e-004
1.407142885714287e-002	3.407220e+000	9.041912e+000	9.040912e+000	5.633692e+000	4.133692e+000	1.000000e-003	9.958673e-005	9.931856e-005	1.000000e-004	1.000000e-004	4.132692e-007	6.814440e-007	1.000000e-004	1.000000e-004
1.408571442857144e-002	4.824068e+000	1.188042e+001	1.187942e+001	7.055354e+000	5.555354e+000	1.000000e-003	9.944457e-005	9.903519e-005	1.000000e-004	1.000000e-004	5.554354e-007	9.648135e-007	1.000000e-004	1.000000e-004
1.410000000000001e-002	6.236870e+000	1.471286e+001	1.471186e+001	8.474993e+000	6.974993e+000	1.000000e-003	9.930260e-005	9.875263e-005	1.000000e-004	1.000000e-004	6.973993e-007	1.247374e-006	1.000000e-004	1.000000e-004
1.410000100000001e-002	6.236866e+000	1.170886e+001	1.170986e+001	5.472991e+000	6.972991e+000	-1.000000e-003	-1.006974e-004	-1.012474e-004	-1.000000e-004	-1.000000e-004	6.973991e-007	1.247373e-006	-1.000000e-004	-1.000000e-004
1.411428657142858e-002	4.792659e+000	8.827203e+000	8.828203e+000	4.035544e+000	5.535544e+000	-1.000000e-003	-1.005537e-004	-1.009585e-004	-1.000000e-004	-1.000000e-004	5.536544e-007	9.585319e-007	-1.000000e-004	-1.000000e-004
1.412857214285715e-002	3.352518e+000	5.951647e+000	5.952646e+000	2.600128e+000	4.100128e+000	-1.000000e-003	-1.004101e-004	-1.006705e-004	-1.000000e-004	-1.000000e-004	4.101128e-007	6.705037e-007	-1.000000e-004	-1.000000e-004
1.414285771428573e-002	1.916443e+000	3.082188e+000	3.083188e+000	1.166745e+000	2.666745e+000	-1.000000e-003	-1.002668e-004	-1.003833e-004	-1.000000e-004	-1.000000e-004	2.667745e-007	3.832887e-007	-1.000000e-004	-1.000000e-004
1.415714328571430e-002	4.844344e-001	2.188277e-001	2.198278e-001	-2.646066e-001	1.235393e+000	-1.000000e-003	-1.001236e-004	-1.000969e-004	-1.000000e-004	-1.000000e-004	1.236394e-007	9.688687e-008	-1.000000e-004	-1.000000e-004
1.417142885714287e-002	-9.435085e-001	-2.638435e+000	-2.637434e+000	-1.693926e+000	-1.939259e-001	-1.000000e-003	-9.998071e-005	-9.981130e-005	-1.000000e-004	-1.000000e-004	-1.929257e-008	-1.887017e-007	-1.000000e-004	-1.000000e-004
1.418571442857144e-002	-2.367385e+000	-5.489599e+000	-5.488598e+000	-3.121213e+000	-1.621213e+000	-1.000000e-003	-9.983798e-005	-9.952653e-005	-1.000000e-004	-1.000000e-004	-1.620213e-007	-4.734771e-007	-1.000000e-004	-1.000000e-004
1.420000000000001e-002	-3.787196e+000	-8.334664e+000	-8.333664e+000	-4.546468e+000	-3.046468e+000	-1.000000e-003	-9.969545e-005	-9.924256e-005	-1.000000e-004	-1.000000e-004	-3.045468e-007	-7.574392e-007	-1.000000e-004	-1.000000e-004
1.420000100000001e-002	-3.787245e+000	-6.832762e+000	-6.832762e+000	-3.045517e+000	-3.045517e+000	4.751755e-014	3.045517e-007	7.574490e-007	0.000000e+000	4.035083e-015	-3.045517e-007	-7.574490e-007	0.000000e+000	4.751754e-015
1.425000000000001e-002	-3.749562e+000	-6.779890e+000	-6.779890e+000	-3.030328e+000	-3.030328e+000	7.875645e-016	3.030328e-007	7.499124e-007	0.000000e+000	7.845576e-017	-3.030328e-007	-7.499124e-007	0.000000e+000	7.875645e-017
1.425000100000001e-002	-3.749511e+000	-5.277788e+000	-5.278788e+000	-1.529277e+000	-3.029277e+000	1.000000e-003	1.003030e-004	1.007499e-004	1.000000e-004	1.000000e-004	-3.030277e-007	-7.499021e-007	1.000000e-004	1.000000e-004
1.425717854285676e-002	-3.026950e+000	-3.835584e+000	-3.836584e+000	-8.096336e-001	-2.309634e+000	1.000000e-003	1.002311e-004	1.006054e-004	1.000000e-004	1.000000e-004	-2.310634e-007	-6.053900e-007	1.000000e-004	1.000000e-004
1.426435608571351e-002	-2.305410e+000	-2.394910e+000	-2.395910e+000	-9.049980e-002	-1.590500e+000	1.000000e-003	1.001591e-004	1.004611e-004	1.000000e-004	1.000000e-004	-1.591500e-007	-4.610821e-007	1.000000e-004	1.000000e-004
1.427153362857025e-002	-1.584892e+000	-9.557670e-001	-9.567669e-001	6.281246e-001	-8.718755e-001	1.000000e-003	1.000873e-004	1.003170e-004	1.000000e-004	1.000000e-004	-8.728755e-008	-3.169783e-007	1.000000e-004	1.000000e-004
1.427871117142700e-002	-8.653936e-001	4.818458e-001	4.808458e-001	1.346239e+000	-1.537606e-001	1.000000e-003	1.000155e-004	1.001731e-004	1.000000e-004	1.000000e-004	-1.547606e-008	-1.730787e-007	1.000000e-004	1.000000e-004
1.428588871428375e-002	-1.469167e-001	1.917928e+000	1.916928e+000	2.063845e+000	5.638447e-001	1.000000e-003	9.994371e-005	1.000294e-004	1.000000e-004	1.000000e-004	5.628447e-008	-2.938335e-008	1.000000e-004	1.000000e-004
1.429306625714050e-002	5.705393e-001	3.352480e+000	3.351480e+000	2.780941e+000	1.280941e+000	1.000000e-003	9.987200e-005	9.988589e-005	1.000000e-004	1.000000e-004	1.279941e-007	1.141079e-007	1.000000e-004	1.000000e-004
1.430024379999725e-002	1.286974e+000	4.785501e+000	4.784502e+000	3.497527e+000	1.997527e+000	1.000000e-003	9.980035e-005	9.974260e-005	1.000000e-004	1.000000e-004	1.996527e-007	2.573949e-007	1.000000e-004	1.000000e-004
1.433524379999725e-002	4.765776e+000	1.175121e+001	1.175021e+001	6.984434e+000	5.484434e+000	1.000000e-003	9.945166e-005	9.904684e-005	1.000000e-004	1.000000e-004	5.483433e-007	9.531552e-007	1.000000e-004	1.000000e-004
1.435000000000001e-002	6.225300e+000	1.467724e+001	1.467624e+001	8.450942e+000	6.950942e+000	1.000000e-003	9.930501e-005	9.875494e-005	1.000000e-004	1.000000e-004	6.949942e-007	1.245060e-006	1.000000e-004	1.000000e-004
1.435000100000001e-002	6.225298e+000	1.167324e+001	1.167424e+001	5.448940e+000	6.948940e+000	-1.000000e-003	-1.006950e-004	-1.012451e-004	-1.000000e-004	-1.000000e-004	6.949940e-007	1.245060e-006	-1.000000e-004	-1.000000e-004
1.436428657142858e-002	4.781123e+000	8.791650e+000	8.792650e+000	4.011527e+000	5.511527e+000	-1.000000e-003	-1.005513e-004	-1.009562e-004	-1.000000e-004	-1.000000e-004	5.512527e-007	9.562247e-007	-1.000000e-004	-1.000000e-004
1.437857214285715e-002	3.341015e+000	5.916161e+000	5.917161e+000	2.576146e+000	4.076146e+000	-1.000000e-003	-1.004077e-004	-1.006682e-004	-1.000000e-004	-1.000000e-004	4.077146e-007	6.682030e-007	-1.000000e-004	-1.000000e-004
1.439285771428573e-002	1.904973e+000	3.046769e+000	3.047769e+000	1.142797e+000	2.642797e+000	-1.000000e-003	-1.002644e-004	-1.003810e-004	-1.000000e-004	-1.000000e-004	2.643796e-007	3.809946e-007	-1.000000e-004	-1.000000e-004
1.440714328571430e-002	4.729965e-001	1.834759e-001	1.844760e-001	-2.885206e-001	1.211479e+000	-1.000000e-003	-1.001212e-004	-1.000946e-004	-1.000000e-004	-1.000000e-004	1.212479e-007	9.459930e-008	-1.000000e-004	-1.000000e-004
1.442142885714287e-002	-9.549137e-001	-2.673719e+000	-2.672719e+000	-1.717806e+000	-2.178056e-001	-1.000000e-003	-9.997832e-005	-9.980902e-005	-1.000000e-004	-1.000000e-004	-2.168056e-008	-1.909828e-007	-1.000000e-004	-1.000000e-004
1.443571442857144e-002	-2.378758e+000	-5.524817e+000	-5.523816e+000	-3.145059e+000	-1.645059e+000	-1.000000e-003	-9.983559e-005	-9.952425e-005	-1.000000e-004	-1.000000e-004	-1.644059e-007	-4.757516e-007	-1.000000e-004	-1.000000e-004
1.445000000000001e-002	-3.798536e+000	-8.369816e+000	-8.368815e+000	-4.570280e+000	-3.070280e+000	-1.000000e-003	-9.969307e-005	-9.924029e-005	-1.000000e-004	-1.000000e-004	-3.069279e-007	-7.597073e-007	-1.000000e-004	-1.000000e-004
1.445000100000001e-002	-3.798585e+000	-6.867914e+000	-6.867914e+000	-3.069329e+000	-3.069329e+000	2.087219e-014	3.069329e-007	7.597170e-007	0.000000e+000	4.066643e-015	-3.069329e-007	-7.597170e-007	0.000000e+000	2.087219e-015
1.450000000000001e-002	-3.760789e+000	-6.814810e+000	-6.814810e+000	-3.054021e+000	-3.054021e+000	7.927686e-016	3.054021e-007	7.521579e-007	0.000000e+000	7.892945e-017	-3.054021e-007	-7.521579e-007	0.000000e+000	7.927686e-017
1.450000100000001e-002	-3.760738e+000	-5.312708e+000	-5.313708e+000	-1.552970e+000	-3.052970e+000	1.000000e-003	1.003054e-004	1.007521e-004	1.000000e-004	1.000000e-004	-3.053970e-007	-7.521476e-007	1.000000e-004	1.000000e-004
1.451428657142858e-002	-2.323595e+000	-2.443713e+000	-2.444713e+000	-1.211180e-001	-1.621118e+000	1.000000e-003	1.001622e-004	1.004647e-004	1.000000e-004	1.000000e-004	-1.622118e-007	-4.647189e-007	1.000000e-004	1.000000e-004
1.452857214285715e-002	-8.904976e-001	4.192120e-001	4.182120e-001	1.308710e+000	-1.912904e-001	1.000000e-003	1.000192e-004	1.001781e-004	1.000000e-004	1.000000e-004	-1.922903e-008	-1.780995e-007	1.000000e-004	1.000000e-004
1.454285771428573e-002	5.385533e-001	3.276066e+000	3.275066e+000	2.736513e+000	1.236513e+000	1.000000e-003	9.987645e-005	9.989228e-005	1.000000e-004	1.000000e-004	1.235513e-007	1.077107e-007	1.000000e-004	1.000000e-004
1.455714328571430e-002	1.963558e+000	6.126850e+000	6.125850e+000	4.162292e+000	2.662292e+000	1.000000e-003	9.973387e-005	9.960728e-005	1.000000e-004	1.000000e-004	2.661292e-007	3.927116e-007	1.000000e-004	1.000000e-004
1.457142885714287e-002	3.384517e+000	8.971564e+000	8.970564e+000	5.586047e+000	4.086047e+000	1.000000e-003	9.959149e-005	9.932309e-005	1.000000e-004	1.000000e-004	4.085047e-007	6.769033e-007	1.000000e-004	1.000000e-004
1.458571442857144e-002	4.801429e+000	1.181021e+001	1.180921e+001	7.007778e+000	5.507778e+000	1.000000e-003	9.944932e-005	9.903971e-005	1.000000e-004	1.000000e-004	5.506778e-007	9.602858e-007	1.000000e-004	1.000000e-004
1.460000000000001e-002	6.214295e+000	1.464278e+001	1.464178e+001	8.427485e+000	6.927485e+000	1.000000e-003	9.930735e-005	9.875714e-005	1.000000e-004	1.000000e-004	6.926485e-007	1.242859e-006	1.000000e-004	1.000000e-004
1.460000100000001e-002	6.214293e+000	1.163878e+001	1.163978e+001	5.425483e+000	6.925483e+000	-1.000000e-003	-1.006926e-004	-1.012429e-004	-1.000000e-004	-1.000000e-004	6.926483e-007	1.242859e-006	-1.000000e-004	-1.000000e-004
1.461428657142858e-002	4.770150e+000	8.757253e+000	8.758253e+000	3.988103e+000	5.488103e+000	-1.000000e-003	-1.005489e-004	-1.009540e-004	-1.000000e-004	-1.000000e-004	5.489103e-007	9.540299e-007	-1.000000e-004	-1.000000e-004
1.462857214285715e-002	3.330073e+000	5.881828e+000	5.882828e+000	2.552755e+000	4.052755e+000	-1.000000e-003	-1.004054e-004	-1.006660e-004	-1.000000e-004	-1.000000e-004	4.053755e-007	6.660146e-007	-1.000000e-004	-1.000000e-004
1.464285771428573e-002	1.894062e+000	3.012501e+000	3.013501e+000	1.119440e+000	2.619439e+000	-1.000000e-003	-1.002620e-004	-1.003788e-004	-1.000000e-004	-1.000000e-004	2.620440e-007	3.788124e-007	-1.000000e-004	-1.000000e-004
1.465714328571430e-002	4.621167e-001	1.492725e-001	1.502724e-001	-3.118442e-001	1.188156e+000	-1.000000e-003	-1.001189e-004	-1.000924e-004	-1.000000e-004	-1.000000e-004	1.189156e-007	9.242333e-008	-1.000000e-004	-1.000000e-004
1.467142885714287e-002	-9.657625e-001	-2.707858e+000	-2.706858e+000	-1.741096e+000	-2.410960e-001	-1.000000e-003	-9.997599e-005	-9.980684e-005	-1.000000e-004	-1.000000e-004	-2.400959e-008	-1.931525e-007	-1.000000e-004	-1.000000e-004
1.468571442857144e-002	-2.389576e+000	-5.558892e+000	-5.557891e+000	-3.168316e+000	-1.668316e+000	-1.000000e-003	-9.983327e-005	-9.952208e-005	-1.000000e-004	-1.000000e-004	-1.667316e-007	-4.779152e-007	-1.000000e-004	-1.000000e-004
1.470000000000001e-002	-3.809323e+000	-8.403827e+000	-8.402826e+000	-4.593503e+000	-3.093503e+000	-1.000000e-003	-9.969075e-005	-9.923813e-005	-1.000000e-004	-1.000000e-004	-3.092503e-007	-7.618647e-007	-1.000000e-004	-1.000000e-004
1.470000100000001e-002	-3.809372e+000	-6.901925e+000	-6.901925e+000	-3.092552e+000	-3.092552e+000	4.352074e-014	3.092553e-007	7.618744e-007	0.000000e+000	4.097404e-015	-3.092553e-007	-7.618744e-007	0.000000e+000	4.352074e-015
1.475000000000001e-002	-3.771469e+000	-6.848598e+000	-6.848598e+000	-3.077129e+000	-3.077129e+000	7.945034e-016	3.077129e-007	7.542938e-007	0.000000e+000	7.919591e-017	-3.077129e-007	-7.542938e-007	0.000000e+000	7.945033e-017
1.475000100000001e-002	-3.771418e+000	-5.346496e+000	-5.347496e+000	-1.576078e+000	-3.076078e+000	1.000000e-003	1.003077e-004	1.007543e-004	1.000000e-004	1.000000e-004	-3.077078e-007	-7.542836e-007	1.000000e-004	1.000000e-004
1.476428657142858e-002	-2.334244e+000	-2.477437e+000	-2.478437e+000	-1.441930e-001	-1.644193e+000	1.000000e-003	1.001645e-004	1.004668e-004	1.000000e-004	1.000000e-004	-1.645193e-007	-4.668488e-007	1.000000e-004	1.000000e-004
1.477857214285715e-002	-9.011163e-001	3.855512e-001	3.845513e-001	1.285668e+000	-2.143324e-001	1.000000e-003	1.000215e-004	1.001802e-004	1.000000e-004	1.000000e-004	-2.153323e-008	-1.802233e-007	1.000000e-004	1.000000e-004
1.479285771428573e-002	5.279650e-001	3.242469e+000	3.241469e+000	2.713504e+000	1.213504e+000	1.000000e-003	9.987875e-005	9.989440e-005	1.000000e-004	1.000000e-004	1.212504e-007	1.055930e-007	1.000000e-004	1.000000e-004
1.480714328571430e-002	1.953000e+000	6.093316e+000	6.092316e+000	4.139316e+000	2.639316e+000	1.000000e-003	9.973617e-005	9.960940e-005	1.000000e-004	1.000000e-004	2.638316e-007	3.905999e-007	1.000000e-004	1.000000e-004
1.482142885714287e-002	3.373989e+000	8.938092e+000	8.937092e+000	5.563104e+000	4.063104e+000	1.000000e-003	9.959379e-005	9.932520e-005	1.000000e-004	1.000000e-004	4.062104e-007	6.747977e-007	1.000000e-004	1.000000e-004
1.483571442857144e-002	4.790931e+000	1.177680e+001	1.177580e+001	6.984867e+000	5.484867e+000	1.000000e-003	9.945161e-005	9.904181e-005	1.000000e-004	1.000000e-004	5.483867e-007	9.581861e-007	1.000000e-004	1.000000e-004
1.485000000000001e-002	6.203827e+000	1.460943e+001	1.460843e+001	8.404607e+000	6.904607e+000	1.000000e-003	9.930964e-005	9.875924e-005	1.000000e-004	1.000000e-004	6.903607e-007	1.240765e-006	1.000000e-004	1.000000e-004
1.485000100000001e-002	6.203824e+000	1.160543e+001	1.160643e+001	5.402605e+000	6.902605e+000	-1.000000e-003	-1.006904e-004	-1.012408e-004	-1.000000e-004	-1.000000e-004	6.903605e-007	1.240765e-006	-1.000000e-004	-1.000000e-004
1.486428657142858e-002	4.759711e+000	8.723969e+000	8.724969e+000	3.965258e+000	5.465258e+000	-1.000000e-003	-1.005466e-004	-1.009519e-004	-1.000000e-004	-1.000000e-004	5.466258e-007	9.519423e-007	-1.000000e-004	-1.000000e-004
1.487857214285716e-002	3.319664e+000	5.848607e+000	5.849607e+000	2.529943e+000	4.029943e+000	-1.000000e-003	-1.004031e-004	-1.006639e-004	-1.000000e-004	-1.000000e-004	4.030943e-007	6.639328e-007	-1.000000e-004	-1.000000e-004
1.489285771428573e-002	1.883683e+000	2.979342e+000	2.980342e+000	1.096659e+000	2.596659e+000	-1.000000e-003	-1.002598e-004	-1.003767e-004	-1.000000e-004	-1.000000e-004	2.597659e-007	3.767366e-007	-1.000000e-004	-1.000000e-004
1.490714328571430e-002	4.517673e-001	1.161753e-001	1.171755e-001	-3.345919e-001	1.165408e+000	-1.000000e-003	-1.001166e-004	-1.000903e-004	-1.000000e-004	-1.000000e-004	1.166408e-007	9.035347e-008	-1.000000e-004	-1.000000e-004
1.492142885714287e-002	-9.760825e-001	-2.740894e+000	-2.739894e+000	-1.763811e+000	-2.638112e-001	-1.000000e-003	-9.997372e-005	-9.980478e-005	-1.000000e-004	-1.000000e-004	-2.628111e-008	-1.952165e-007	-1.000000e-004	-1.000000e-004
1.493571442857144e-002	-2.399867e+000	-5.591865e+000	-5.590865e+000	-3.190998e+000	-1.690998e+000	-1.000000e-003	-9.983100e-005	-9.952002e-005	-1.000000e-004	-1.000000e-004	-1.689998e-007	-4.799733e-007	-1.000000e-004	-1.000000e-004
1.495000000000001e-002	-3.819585e+000	-8.436738e+000	-8.435739e+000	-4.616154e+000	-3.116154e+000	-1.000000e-003	-9.968848e-005	-9.923608e-005	-1.000000e-004	-1.000000e-004	-3.115154e-007	-7.639169e-007	-1.000000e-004	-1.000000e-004
1.495000100000001e-002	-3.819633e+000	-6.934836e+000	-6.934836e+000	-3.115203e+000	-3.115203e+000	4.840572e-014	3.115203e-007	7.639266e-007	0.000000e+000	4.127424e-015	-3.115203e-007	-7.639266e-007	0.000000e+000	4.840572e-015
1.500000000000001e-002	-3.781628e+000	-6.881294e+000	-6.881294e+000	-3.099666e+000	-3.099666e+000	7.997075e-016	3.099666e-007	7.563256e-007	0.000000e+000	7.966960e-017	-3.099666e-007	-7.563256e-007	0.000000e+000	7.997075e-017
1.500000100000001e-002	-3.781577e+000	-5.379192e+000	-5.380192e+000	-1.598615e+000	-3.098615e+000	1.000000e-003	1.003100e-004	1.007563e-004	1.000000e-004	1.000000e-004	-3.099615e-007	-7.563153e-007	1.000000e-004	1.000000e-004
1.501428657142858e-002	-2.344374e+000	-2.510072e+000	-2.511072e+000	-1.666983e-001	-1.666698e+000	1.000000e-003	1.001668e-004	1.004689e-004	1.000000e-004	1.000000e-004	-1.667698e-007	-4.688748e-007	1.000000e-004	1.000000e-004
1.502857214285715e-002	-9.112175e-001	3.529772e-001	3.519770e-001	1.263194e+000	-2.368056e-001	1.000000e-003	1.000238e-004	1.001822e-004	1.000000e-004	1.000000e-004	-2.378057e-008	-1.822435e-007	1.000000e-004	1.000000e-004
1.504285771428573e-002	5.178925e-001	3.209956e+000	3.208955e+000	2.691063e+000	1.191063e+000	1.000000e-003	9.988100e-005	9.989642e-005	1.000000e-004	1.000000e-004	1.190063e-007	1.035785e-007	1.000000e-004	1.000000e-004
1.505714328571430e-002	1.942956e+000	6.060864e+000	6.059863e+000	4.116907e+000	2.616907e+000	1.000000e-003	9.973841e-005	9.961141e-005	1.000000e-004	1.000000e-004	2.615907e-007	3.885912e-007	1.000000e-004	1.000000e-004
1.507142885714287e-002	3.363973e+000	8.905701e+000	8.904700e+000	5.540727e+000	4.040727e+000	1.000000e-003	9.959603e-005	9.932721e-005	1.000000e-004	1.000000e-004	4.039727e-007	6.727947e-007	1.000000e-004	1.000000e-004
1.508571442857144e-002	4.780944e+000	1.174447e+001	1.174347e+001	6.962522e+000	5.462522e+000	1.000000e-003	9.945385e-005	9.904381e-005	1.000000e-004	1.000000e-004	5.461522e-007	9.561888e-007	1.000000e-004	1.000000e-004
1.510000000000001e-002	6.193869e+000	1.457716e+001	1.457616e+001	8.382294e+000	6.882294e+000	1.000000e-003	9.931187e-005	9.876123e-005	1.000000e-004	1.000000e-004	6.881294e-007	1.238774e-006	1.000000e-004	1.000000e-004
1.510000100000001e-002	6.193867e+000	1.157316e+001	1.157416e+001	5.380292e+000	6.880292e+000	-1.000000e-003	-1.006881e-004	-1.012388e-004	-1.000000e-004	-1.000000e-004	6.881292e-007	1.238773e-006	-1.000000e-004	-1.000000e-004
1.511428657142858e-002	4.749782e+000	8.691758e+000	8.692759e+000	3.942977e+000	5.442977e+000	-1.000000e-003	-1.005444e-004	-1.009500e-004	-1.000000e-004	-1.000000e-004	5.443977e-007	9.499564e-007	-1.000000e-004	-1.000000e-004
1.512857214285716e-002	3.309763e+000	5.816456e+000	5.817456e+000	2.507693e+000	4.007693e+000	-1.000000e-003	-1.004009e-004	-1.006620e-004	-1.000000e-004	-1.000000e-004	4.008693e-007	6.619526e-007	-1.000000e-004	-1.000000e-004
1.514285771428573e-002	1.873810e+000	2.947252e+000	2.948252e+000	1.074442e+000	2.574442e+000	-1.000000e-003	-1.002575e-004	-1.003748e-004	-1.000000e-004	-1.000000e-004	2.575442e-007	3.747620e-007	-1.000000e-004	-1.000000e-004
1.515714328571430e-002	4.419228e-001	8.414486e-002	8.514484e-002	-3.567779e-001	1.143222e+000	-1.000000e-003	-1.001144e-004	-1.000884e-004	-1.000000e-004	-1.000000e-004	1.144222e-007	8.838452e-008	-1.000000e-004	-1.000000e-004
1.517142885714287e-002	-9.858989e-001	-2.772864e+000	-2.771865e+000	-1.785966e+000	-2.859655e-001	-1.000000e-003	-9.997150e-005	-9.980282e-005	-1.000000e-004	-1.000000e-004	-2.849656e-008	-1.971798e-007	-1.000000e-004	-1.000000e-004
