time	V(N001,N003)	V(N004,N005)	V(ve)	V(n002)	I(I1)	I(S1)
3.171831328567008e-002	-1.838494e-003	1.845701e-003	2.386334e-018	-2.000000e+000	0.000000e+000	-2.386333e-009
3.171915664283504e-002	-1.838668e-003	1.843497e-003	1.598850e-018	-2.000000e+000	0.000000e+000	-1.598849e-009
3.172000000000001e-002	-1.838627e-003	1.843443e-003	1.594836e-018	-2.000000e+000	0.000000e+000	-1.594836e-009
3.172000100000001e-002	-1.838627e-003	1.843441e-003	1.594207e-018	-1.888889e+000	0.000000e+000	-1.594207e-009
3.172000112500001e-002	-1.838627e-003	1.843441e-003	1.594128e-018	-1.750000e+000	0.000000e+000	-1.594128e-009
3.172000149996949e-002	-1.838627e-003	1.843441e-003	1.925336e-006	-1.000061e+000	0.000000e+000	-1.030938e-009
3.172000151780919e-002	-1.838627e-003	1.843441e-003	3.791934e-006	-9.643816e-001	0.000000e+000	-3.649151e-010
3.172000153564890e-002	-1.838627e-003	1.843441e-003	5.173867e-006	-9.287022e-001	0.000000e+000	1.281925e-010
3.172000155348860e-002	-1.838627e-003	1.843441e-003	6.071133e-006	-8.930228e-001	0.000000e+000	4.483846e-010
3.172000157132830e-002	-1.838627e-003	1.843441e-003	6.483732e-006	-8.573434e-001	0.000000e+000	5.956614e-010
3.172000158916800e-002	-1.838627e-003	1.843441e-003	6.411666e-006	-8.216640e-001	0.000000e+000	5.700229e-010
3.172000160700771e-002	-1.838627e-003	1.843441e-003	5.854934e-006	-7.859846e-001	0.000000e+000	3.714691e-010
3.172000162484742e-002	-1.838627e-003	1.843441e-003	4.813535e-006	-7.503052e-001	0.000000e+000	-9.627070e-018
3.172000174984742e-002	-1.838627e-003	1.843440e-003	4.813517e-006	-5.003052e-001	0.000000e+000	-9.627033e-018
3.172000199984742e-002	-1.838627e-003	1.843440e-003	4.813480e-006	-1.669210e-001	0.000000e+000	-9.626960e-018
3.172000249984742e-002	-1.838627e-003	1.843440e-003	4.813406e-006	-1.017228e-004	0.000000e+000	-9.626812e-018
3.172000349984742e-002	-1.838627e-003	1.843440e-003	4.813259e-006	0.000000e+000	0.000000e+000	-9.626517e-018
3.175000000000002e-002	-1.837524e-003	1.837919e-003	3.945849e-007	0.000000e+000	0.000000e+000	-7.891698e-019
3.175000100000002e-002	-1.832485e-003	1.888418e-003	3.020560e-001	0.000000e+000	1.000000e-004	-6.041119e-013
3.180000000000002e-002	4.979095e-001	4.989300e+000	5.789209e+000	0.000000e+000	1.000000e-004	-1.157842e-011
3.180000100000002e-002	4.979091e-001	4.989298e+000	5.185208e+000	0.000000e+000	-1.000000e-004	-1.037042e-011
3.181428657142860e-002	3.549324e-001	3.554684e+000	3.607616e+000	0.000000e+000	-1.000000e-004	-7.215233e-012
3.182857214285716e-002	2.119963e-001	2.122097e+000	2.032094e+000	0.000000e+000	-1.000000e-004	-4.064188e-012
3.184285771428574e-002	6.910073e-002	6.915391e-001	4.586398e-001	0.000000e+000	-1.000000e-004	-9.172797e-013
3.185714328571430e-002	-7.375430e-002	-7.369910e-001	-1.112745e+000	0.000000e+000	-1.000000e-004	2.225491e-012
3.187142885714288e-002	-2.165688e-001	-2.163493e+000	-2.682062e+000	0.000000e+000	-1.000000e-004	5.364124e-012
3.188571442857145e-002	-3.593427e-001	-3.587967e+000	-4.249310e+000	0.000000e+000	-1.000000e-004	8.498619e-012
3.190000000000002e-002	-5.020761e-001	-5.010413e+000	-5.814489e+000	0.000000e+000	-1.000000e-004	1.162898e-011
3.190000100000002e-002	-5.020761e-001	-5.010411e+000	-5.210487e+000	0.000000e+000	1.000000e-004	1.042097e-011
3.190714371428573e-002	-4.305831e-001	-4.292855e+000	-4.421438e+000	0.000000e+000	1.000000e-004	8.842875e-012
3.191428642857145e-002	-3.590999e-001	-3.575798e+000	-3.632898e+000	0.000000e+000	1.000000e-004	7.265795e-012
3.192142914285717e-002	-2.876268e-001	-2.859240e+000	-2.844867e+000	0.000000e+000	1.000000e-004	5.689733e-012
3.192857185714287e-002	-2.161637e-001	-2.143181e+000	-2.057345e+000	0.000000e+000	1.000000e-004	4.114689e-012
3.193571457142859e-002	-1.447105e-001	-1.427621e+000	-1.270332e+000	0.000000e+000	1.000000e-004	2.540664e-012
3.194285728571430e-002	-7.326732e-002	-7.125613e-001	-4.838287e-001	0.000000e+000	1.000000e-004	9.676576e-013
3.195000000000002e-002	-1.834124e-003	1.999540e-003	3.021654e-001	0.000000e+000	1.000000e-004	-6.043308e-013
3.195000100000002e-002	-1.829190e-003	2.049040e-003	2.198496e-004	0.000000e+000	0.000000e+000	-4.396992e-016
3.195999900000000e-002	-1.828824e-003	2.046992e-003	2.181677e-004	0.000000e+000	0.000000e+000	-4.363354e-016
3.196000000000000e-002	-1.828825e-003	2.046992e-003	2.181676e-004	-1.111111e-001	0.000000e+000	-4.363351e-016
3.196000012500000e-002	-1.828824e-003	2.046992e-003	2.181675e-004	-2.500000e-001	0.000000e+000	-4.363351e-016
3.196000049923706e-002	-1.828824e-003	2.046992e-003	2.181675e-004	-9.984741e-001	0.000000e+000	-4.363349e-016
3.196000049948120e-002	-1.828824e-003	2.046992e-003	1.849785e-004	-9.989624e-001	0.000000e+000	-1.098975e-008
3.196000049996948e-002	-1.828824e-003	2.046992e-003	3.133217e-005	-9.999390e-001	0.000000e+000	-6.186558e-008
3.196000050009155e-002	-1.828824e-003	2.046992e-003	6.343777e-006	-1.000183e+000	0.000000e+000	-7.013977e-008
3.196000050033569e-002	-1.828824e-003	2.046992e-003	1.064561e-012	-1.000671e+000	0.000000e+000	-7.224052e-008
3.196000074984741e-002	-1.828826e-003	2.046974e-003	7.223429e-017	-1.499695e+000	0.000000e+000	-7.223429e-008
3.196000099984741e-002	-1.828828e-003	2.046956e-003	7.222770e-017	-1.833079e+000	0.000000e+000	-7.222770e-008
3.196000149984741e-002	-1.828832e-003	2.046919e-003	7.221452e-017	-1.999898e+000	0.000000e+000	-7.221452e-008
3.196058649984710e-002	-1.832281e-003	2.012095e-003	5.954108e-017	-1.999964e+000	0.000000e+000	-5.954108e-008
3.196117149984679e-002	-1.835279e-003	1.981787e-003	4.851294e-017	-2.000013e+000	0.000000e+000	-4.851294e-008
3.196175649984649e-002	-1.837825e-003	1.955997e-003	3.913009e-017	-2.000045e+000	0.000000e+000	-3.913010e-008
3.196234149984618e-002	-1.839919e-003	1.934724e-003	3.139255e-017	-2.000060e+000	0.000000e+000	-3.139255e-008
3.196292649984587e-002	-1.841562e-003	1.917969e-003	2.530031e-017	-2.000057e+000	0.000000e+000	-2.530031e-008
3.196351149984556e-002	-1.842753e-003	1.905730e-003	2.085336e-017	-2.000037e+000	0.000000e+000	-2.085336e-008
3.196409649984525e-002	-1.843492e-003	1.898009e-003	1.805172e-017	-2.000000e+000	0.000000e+000	-1.805172e-008
3.196493985701022e-002	-1.844739e-003	1.885069e-003	1.335419e-017	-2.000000e+000	0.000000e+000	-1.335419e-008
3.196578321417518e-002	-1.845771e-003	1.874277e-003	9.438809e-018	-2.000000e+000	0.000000e+000	-9.438809e-009
3.196662657134015e-002	-1.846589e-003	1.865632e-003	6.305561e-018	-2.000000e+000	0.000000e+000	-6.305561e-009
3.196746992850511e-002	-1.847192e-003	1.859134e-003	3.954452e-018	-2.000000e+000	0.000000e+000	-3.954451e-009
3.196831328567008e-002	-1.847580e-003	1.854784e-003	2.385479e-018	-2.000000e+000	0.000000e+000	-2.385479e-009
3.196915664283504e-002	-1.847753e-003	1.852581e-003	1.598645e-018	-2.000000e+000	0.000000e+000	-1.598645e-009
3.197000000000001e-002	-1.847712e-003	1.852526e-003	1.593949e-018	-2.000000e+000	0.000000e+000	-1.593949e-009
3.197000100000001e-002	-1.847712e-003	1.852524e-003	1.593319e-018	-1.888889e+000	0.000000e+000	-1.593319e-009
3.197000112500001e-002	-1.847712e-003	1.852524e-003	1.593241e-018	-1.750000e+000	0.000000e+000	-1.593241e-009
3.197000149996949e-002	-1.847712e-003	1.852523e-003	1.924275e-006	-1.000061e+000	0.000000e+000	-1.030363e-009
3.197000151780919e-002	-1.847712e-003	1.852523e-003	3.789826e-006	-9.643816e-001	0.000000e+000	-3.647115e-010
3.197000153564890e-002	-1.847712e-003	1.852523e-003	5.170983e-006	-9.287022e-001	0.000000e+000	1.281210e-010
3.197000155348860e-002	-1.847712e-003	1.852523e-003	6.067746e-006	-8.930228e-001	0.000000e+000	4.481345e-010
3.197000157132830e-002	-1.847712e-003	1.852523e-003	6.480115e-006	-8.573434e-001	0.000000e+000	5.953291e-010
3.197000158916800e-002	-1.847712e-003	1.852523e-003	6.408089e-006	-8.216640e-001	0.000000e+000	5.697050e-010
3.197000160700771e-002	-1.847712e-003	1.852523e-003	5.851669e-006	-7.859846e-001	0.000000e+000	3.712619e-010
3.197000162484742e-002	-1.847712e-003	1.852523e-003	4.810855e-006	-7.503052e-001	0.000000e+000	-9.621710e-018
3.197000174984742e-002	-1.847712e-003	1.852523e-003	4.810836e-006	-5.003052e-001	0.000000e+000	-9.621673e-018
3.197000199984742e-002	-1.847712e-003	1.852523e-003	4.810800e-006	-1.669210e-001	0.000000e+000	-9.621599e-018
3.197000249984742e-002	-1.847712e-003	1.852523e-003	4.810725e-006	-1.017228e-004	0.000000e+000	-9.621451e-018
3.197000349984742e-002	-1.847712e-003	1.852523e-003	4.810577e-006	0.000000e+000	0.000000e+000	-9.621154e-018
3.200000000000002e-002	-1.846604e-003	1.846974e-003	3.701480e-007	0.000000e+000	0.000000e+000	-7.402959e-019
3.200000100000002e-002	-1.841575e-003	1.897474e-003	3.020559e-001	0.000000e+000	1.000000e-004	-6.041118e-013
3.205000000000002e-002	4.979005e-001	4.989309e+000	5.789209e+000	0.000000e+000	1.000000e-004	-1.157842e-011
3.205000100000002e-002	4.979000e-001	4.989307e+000	5.185208e+000	0.000000e+000	-1.000000e-004	-1.037042e-011
3.206428657142860e-002	3.549233e-001	3.554693e+000	3.607616e+000	0.000000e+000	-1.000000e-004	-7.215233e-012
3.207857214285716e-002	2.119872e-001	2.122106e+000	2.032094e+000	0.000000e+000	-1.000000e-004	-4.064187e-012
3.209285771428574e-002	6.909164e-002	6.915480e-001	4.586397e-001	0.000000e+000	-1.000000e-004	-9.172795e-013
3.210714328571430e-002	-7.376339e-002	-7.369821e-001	-1.112746e+000	0.000000e+000	-1.000000e-004	2.225491e-012
3.212142885714288e-002	-2.165779e-001	-2.163484e+000	-2.682062e+000	0.000000e+000	-1.000000e-004	5.364124e-012
3.213571442857145e-002	-3.593518e-001	-3.587958e+000	-4.249310e+000	0.000000e+000	-1.000000e-004	8.498620e-012
3.215000000000002e-002	-5.020852e-001	-5.010404e+000	-5.814489e+000	0.000000e+000	-1.000000e-004	1.162898e-011
3.215000100000002e-002	-5.020852e-001	-5.010402e+000	-5.210487e+000	0.000000e+000	1.000000e-004	1.042097e-011
3.215714371428573e-002	-4.305921e-001	-4.292846e+000	-4.421438e+000	0.000000e+000	1.000000e-004	8.842876e-012
3.216428642857145e-002	-3.591090e-001	-3.575789e+000	-3.632898e+000	0.000000e+000	1.000000e-004	7.265796e-012
3.217142914285717e-002	-2.876359e-001	-2.859231e+000	-2.844866e+000	0.000000e+000	1.000000e-004	5.689733e-012
3.217857185714287e-002	-2.161727e-001	-2.143172e+000	-2.057345e+000	0.000000e+000	1.000000e-004	4.114690e-012
3.218571457142859e-002	-1.447196e-001	-1.427613e+000	-1.270332e+000	0.000000e+000	1.000000e-004	2.540665e-012
3.219285728571431e-002	-7.327638e-002	-7.125525e-001	-4.838288e-001	0.000000e+000	1.000000e-004	9.676579e-013
3.220000000000002e-002	-1.843184e-003	2.008416e-003	3.021652e-001	0.000000e+000	1.000000e-004	-6.043304e-013
3.220000100000002e-002	-1.838234e-003	2.057916e-003	2.196821e-004	0.000000e+000	0.000000e+000	-4.393642e-016
3.220949100000027e-002	-1.837885e-003	2.055964e-003	2.180789e-004	0.000000e+000	0.000000e+000	-4.361579e-016
3.220999900000000e-002	-1.837866e-003	2.055860e-003	2.179932e-004	0.000000e+000	0.000000e+000	-4.359863e-016
3.221000000000000e-002	-1.837866e-003	2.055859e-003	2.179930e-004	-1.111111e-001	0.000000e+000	-4.359860e-016
3.221000012500000e-002	-1.837866e-003	2.055859e-003	2.179930e-004	-2.500000e-001	0.000000e+000	-4.359859e-016
3.221000049923706e-002	-1.837866e-003	2.055859e-003	2.179929e-004	-9.984741e-001	0.000000e+000	-4.359857e-016
3.221000049948120e-002	-1.837866e-003	2.055859e-003	1.848304e-004	-9.989624e-001	0.000000e+000	-1.098095e-008
3.221000049996948e-002	-1.837866e-003	2.055859e-003	3.130709e-005	-9.999390e-001	0.000000e+000	-6.181606e-008
3.221000050009155e-002	-1.837866e-003	2.055859e-003	6.338700e-006	-1.000183e+000	0.000000e+000	-7.008364e-008
3.221000050033569e-002	-1.837866e-003	2.055859e-003	1.063709e-012	-1.000671e+000	0.000000e+000	-7.218273e-008
3.221000074984741e-002	-1.837868e-003	2.055841e-003	7.217649e-017	-1.499695e+000	0.000000e+000	-7.217649e-008
3.221000099984741e-002	-1.837870e-003	2.055823e-003	7.216991e-017	-1.833079e+000	0.000000e+000	-7.216990e-008
3.221000149984741e-002	-1.837874e-003	2.055787e-003	7.215674e-017	-1.999898e+000	0.000000e+000	-7.215674e-008
3.221058649984710e-002	-1.841320e-003	2.020991e-003	5.949385e-017	-1.999964e+000	0.000000e+000	-5.949385e-008
3.221117149984679e-002	-1.844315e-003	1.990707e-003	4.847436e-017	-2.000013e+000	0.000000e+000	-4.847436e-008
3.221175649984649e-002	-1.846859e-003	1.964936e-003	3.909826e-017	-2.000045e+000	0.000000e+000	-3.909826e-008
3.221234149984618e-002	-1.848952e-003	1.943676e-003	3.136555e-017	-2.000060e+000	0.000000e+000	-3.136555e-008
3.221292649984587e-002	-1.850593e-003	1.926928e-003	2.527623e-017	-2.000057e+000	0.000000e+000	-2.527623e-008
3.221351149984556e-002	-1.851784e-003	1.914692e-003	2.083030e-017	-2.000037e+000	0.000000e+000	-2.083031e-008
3.221409649984525e-002	-1.852524e-003	1.906968e-003	1.802777e-017	-2.000000e+000	0.000000e+000	-1.802777e-008
3.221493985701022e-002	-1.853769e-003	1.894048e-003	1.333751e-017	-2.000000e+000	0.000000e+000	-1.333751e-008
3.221578321417518e-002	-1.854799e-003	1.883272e-003	9.428067e-018	-2.000000e+000	0.000000e+000	-9.428067e-009
3.221662657134015e-002	-1.855615e-003	1.874639e-003	6.299435e-018	-2.000000e+000	0.000000e+000	-6.299436e-009
3.221746992850511e-002	-1.856217e-003	1.868151e-003	3.951618e-018	-2.000000e+000	0.000000e+000	-3.951618e-009
3.221831328567008e-002	-1.856604e-003	1.863806e-003	2.384615e-018	-2.000000e+000	0.000000e+000	-2.384615e-009
3.221915664283504e-002	-1.856777e-003	1.861605e-003	1.598426e-018	-2.000000e+000	0.000000e+000	-1.598426e-009
3.222000000000001e-002	-1.856736e-003	1.861547e-003	1.593051e-018	-2.000000e+000	0.000000e+000	-1.593051e-009
3.222000100000001e-002	-1.856736e-003	1.861545e-003	1.592421e-018	-1.888889e+000	0.000000e+000	-1.592421e-009
3.222000112500001e-002	-1.856736e-003	1.861545e-003	1.592343e-018	-1.750000e+000	0.000000e+000	-1.592343e-009
3.222000149996949e-002	-1.856736e-003	1.861544e-003	1.923214e-006	-1.000061e+000	0.000000e+000	-1.029781e-009
3.222000151780919e-002	-1.856736e-003	1.861544e-003	3.787698e-006	-9.643816e-001	0.000000e+000	-3.645055e-010
3.222000153564890e-002	-1.856736e-003	1.861544e-003	5.168065e-006	-9.287022e-001	0.000000e+000	1.280486e-010
3.222000155348860e-002	-1.856736e-003	1.861544e-003	6.064315e-006	-8.930228e-001	0.000000e+000	4.478813e-010
3.222000157132830e-002	-1.856736e-003	1.861544e-003	6.476447e-006	-8.573434e-001	0.000000e+000	5.949928e-010
3.222000158916800e-002	-1.856736e-003	1.861544e-003	6.404463e-006	-8.216640e-001	0.000000e+000	5.693831e-010
3.222000160700771e-002	-1.856736e-003	1.861544e-003	5.848362e-006	-7.859846e-001	0.000000e+000	3.710521e-010
3.222000162484742e-002	-1.856736e-003	1.861544e-003	4.808143e-006	-7.503052e-001	0.000000e+000	-9.616287e-018
3.222000174984742e-002	-1.856736e-003	1.861544e-003	4.808125e-006	-5.003052e-001	0.000000e+000	-9.616250e-018
3.222000199984742e-002	-1.856736e-003	1.861544e-003	4.808088e-006	-1.669210e-001	0.000000e+000	-9.616176e-018
3.222000249984742e-002	-1.856736e-003	1.861544e-003	4.808013e-006	-1.017228e-004	0.000000e+000	-9.616026e-018
3.222000349984742e-002	-1.856736e-003	1.861544e-003	4.807864e-006	0.000000e+000	0.000000e+000	-9.615728e-018
3.225000000000002e-002	-1.855623e-003	1.855968e-003	3.458275e-007	0.000000e+000	0.000000e+000	-6.916549e-019
3.225000100000002e-002	-1.850545e-003	1.906468e-003	3.020559e-001	0.000000e+000	1.000000e-004	-6.041118e-013
3.230000000000002e-002	4.978914e-001	4.989318e+000	5.789209e+000	0.000000e+000	1.000000e-004	-1.157842e-011
3.230000100000002e-002	4.978914e-001	4.989317e+000	5.185208e+000	0.000000e+000	-1.000000e-004	-1.037042e-011
3.231428657142860e-002	3.549146e-001	3.554702e+000	3.607616e+000	0.000000e+000	-1.000000e-004	-7.215233e-012
3.232857214285716e-002	2.119784e-001	2.122115e+000	2.032094e+000	0.000000e+000	-1.000000e-004	-4.064187e-012
3.234285771428574e-002	6.908268e-002	6.915570e-001	4.586396e-001	0.000000e+000	-1.000000e-004	-9.172793e-013
3.235714328571430e-002	-7.377242e-002	-7.369732e-001	-1.112746e+000	0.000000e+000	-1.000000e-004	2.225491e-012
3.237142885714288e-002	-2.165869e-001	-2.163475e+000	-2.682062e+000	0.000000e+000	-1.000000e-004	5.364124e-012
3.238571442857145e-002	-3.593609e-001	-3.587949e+000	-4.249310e+000	0.000000e+000	-1.000000e-004	8.498620e-012
3.240000000000002e-002	-5.020943e-001	-5.010395e+000	-5.814489e+000	0.000000e+000	-1.000000e-004	1.162898e-011
3.240000100000002e-002	-5.020938e-001	-5.010393e+000	-5.210487e+000	0.000000e+000	1.000000e-004	1.042097e-011
3.240714371428573e-002	-4.306009e-001	-4.292837e+000	-4.421438e+000	0.000000e+000	1.000000e-004	8.842876e-012
3.241428642857145e-002	-3.591179e-001	-3.575780e+000	-3.632898e+000	0.000000e+000	1.000000e-004	7.265795e-012
3.242142914285717e-002	-2.876449e-001	-2.859222e+000	-2.844867e+000	0.000000e+000	1.000000e-004	5.689733e-012
3.242857185714287e-002	-2.161818e-001	-2.143163e+000	-2.057345e+000	0.000000e+000	1.000000e-004	4.114690e-012
3.243571457142859e-002	-1.447287e-001	-1.427604e+000	-1.270332e+000	0.000000e+000	1.000000e-004	2.540665e-012
3.244285728571431e-002	-7.328544e-002	-7.125437e-001	-4.838291e-001	0.000000e+000	1.000000e-004	9.676581e-013
3.245000000000002e-002	-1.852155e-003	2.017232e-003	3.021651e-001	0.000000e+000	1.000000e-004	-6.043301e-013
3.245000100000002e-002	-1.847216e-003	2.066732e-003	2.195157e-004	0.000000e+000	0.000000e+000	-4.390314e-016
3.245999900000000e-002	-1.846847e-003	2.064667e-003	2.178197e-004	0.000000e+000	0.000000e+000	-4.356395e-016
3.246000000000000e-002	-1.846847e-003	2.064666e-003	2.178196e-004	-1.111111e-001	0.000000e+000	-4.356391e-016
3.246000012500000e-002	-1.846847e-003	2.064666e-003	2.178195e-004	-2.500000e-001	0.000000e+000	-4.356391e-016
3.246000049923706e-002	-1.846847e-003	2.064666e-003	2.178194e-004	-9.984741e-001	0.000000e+000	-4.356387e-016
3.246000049948120e-002	-1.846847e-003	2.064667e-003	1.846834e-004	-9.989624e-001	0.000000e+000	-1.097222e-008
3.246000049996948e-002	-1.846847e-003	2.064666e-003	3.128219e-005	-9.999390e-001	0.000000e+000	-6.176689e-008
3.246000050009155e-002	-1.846847e-003	2.064666e-003	6.333657e-006	-1.000183e+000	0.000000e+000	-7.002789e-008
3.246000050033569e-002	-1.846847e-003	2.064666e-003	1.062863e-012	-1.000671e+000	0.000000e+000	-7.212530e-008
3.246000074984741e-002	-1.846849e-003	2.064648e-003	7.211907e-017	-1.499695e+000	0.000000e+000	-7.211907e-008
3.246000099984741e-002	-1.846851e-003	2.064630e-003	7.211249e-017	-1.833079e+000	0.000000e+000	-7.211249e-008
3.246000149984741e-002	-1.846854e-003	2.064594e-003	7.209933e-017	-1.999898e+000	0.000000e+000	-7.209933e-008
3.246058649984710e-002	-1.850297e-003	2.029827e-003	5.944693e-017	-1.999964e+000	0.000000e+000	-5.944693e-008
3.246117149984679e-002	-1.853290e-003	1.999567e-003	4.843603e-017	-2.000013e+000	0.000000e+000	-4.843603e-008
3.246175649984649e-002	-1.855832e-003	1.973813e-003	3.906662e-017	-2.000045e+000	0.000000e+000	-3.906662e-008
3.246234149984618e-002	-1.857923e-003	1.952566e-003	3.133872e-017	-2.000060e+000	0.000000e+000	-3.133871e-008
3.246292649984587e-002	-1.859564e-003	1.935826e-003	2.525231e-017	-2.000057e+000	0.000000e+000	-2.525231e-008
3.246351149984556e-002	-1.860755e-003	1.923593e-003	2.080740e-017	-2.000037e+000	0.000000e+000	-2.080740e-008
3.246409649984525e-002	-1.861494e-003	1.915866e-003	1.800398e-017	-2.000000e+000	0.000000e+000	-1.800398e-008
3.246493985701022e-002	-1.862737e-003	1.902966e-003	1.332094e-017	-2.000000e+000	0.000000e+000	-1.332094e-008
3.246578321417518e-002	-1.863765e-003	1.892206e-003	9.417387e-018	-2.000000e+000	0.000000e+000	-9.417387e-009
3.246662657134015e-002	-1.864580e-003	1.883586e-003	6.293338e-018	-2.000000e+000	0.000000e+000	-6.293338e-009
3.246746992850511e-002	-1.865181e-003	1.877106e-003	3.948789e-018	-2.000000e+000	0.000000e+000	-3.948790e-009
3.246831328567008e-002	-1.865567e-003	1.872766e-003	2.383741e-018	-2.000000e+000	0.000000e+000	-2.383741e-009
3.246915664283504e-002	-1.865740e-003	1.870567e-003	1.598192e-018	-2.000000e+000	0.000000e+000	-1.598192e-009
3.247000000000001e-002	-1.865699e-003	1.870507e-003	1.592143e-018	-2.000000e+000	0.000000e+000	-1.592143e-009
3.247000100000001e-002	-1.865699e-003	1.870505e-003	1.591514e-018	-1.888889e+000	0.000000e+000	-1.591514e-009
3.247000112500001e-002	-1.865699e-003	1.870505e-003	1.591435e-018	-1.750000e+000	0.000000e+000	-1.591435e-009
3.247000149996949e-002	-1.865699e-003	1.870504e-003	1.922120e-006	-1.000061e+000	0.000000e+000	-1.029201e-009
3.247000151780919e-002	-1.865699e-003	1.870504e-003	3.785539e-006	-9.643816e-001	0.000000e+000	-3.643004e-010
3.247000153564890e-002	-1.865699e-003	1.870504e-003	5.165119e-006	-9.287022e-001	0.000000e+000	1.279766e-010
3.247000155348860e-002	-1.865699e-003	1.870504e-003	6.060857e-006	-8.930228e-001	0.000000e+000	4.476294e-010
3.247000157132830e-002	-1.865699e-003	1.870504e-003	6.472755e-006	-8.573434e-001	0.000000e+000	5.946581e-010
3.247000158916800e-002	-1.865699e-003	1.870504e-003	6.400811e-006	-8.216640e-001	0.000000e+000	5.690628e-010
3.247000160700771e-002	-1.865699e-003	1.870504e-003	5.845027e-006	-7.859846e-001	0.000000e+000	3.708434e-010
3.247000162484742e-002	-1.865699e-003	1.870504e-003	4.805402e-006	-7.503052e-001	0.000000e+000	-9.610804e-018
3.247000174984742e-002	-1.865699e-003	1.870504e-003	4.805383e-006	-5.003052e-001	0.000000e+000	-9.610767e-018
3.247000199984742e-002	-1.865699e-003	1.870504e-003	4.805346e-006	-1.669210e-001	0.000000e+000	-9.610692e-018
3.247000249984742e-002	-1.865699e-003	1.870504e-003	4.805271e-006	-1.017228e-004	0.000000e+000	-9.610543e-018
3.247000349984742e-002	-1.865699e-003	1.870504e-003	4.805122e-006	0.000000e+000	0.000000e+000	-9.610243e-018
3.250000000000002e-002	-1.864580e-003	1.864902e-003	3.216236e-007	0.000000e+000	0.000000e+000	-6.432472e-019
3.250000100000002e-002	-1.859516e-003	1.915401e-003	3.020559e-001	0.000000e+000	1.000000e-004	-6.041118e-013
3.255000000000002e-002	4.978824e-001	4.989327e+000	5.789209e+000	0.000000e+000	1.000000e-004	-1.157842e-011
3.255000100000002e-002	4.978824e-001	4.989326e+000	5.185208e+000	0.000000e+000	-1.000000e-004	-1.037042e-011
3.256428657142860e-002	3.549055e-001	3.554711e+000	3.607616e+000	0.000000e+000	-1.000000e-004	-7.215233e-012
3.257857214285716e-002	2.119692e-001	2.122124e+000	2.032094e+000	0.000000e+000	-1.000000e-004	-4.064187e-012
3.259285771428574e-002	6.907359e-002	6.915658e-001	4.586396e-001	0.000000e+000	-1.000000e-004	-9.172791e-013
3.260714328571431e-002	-7.378144e-002	-7.369644e-001	-1.112746e+000	0.000000e+000	-1.000000e-004	2.225491e-012
3.262142885714288e-002	-2.165959e-001	-2.163466e+000	-2.682062e+000	0.000000e+000	-1.000000e-004	5.364124e-012
3.263571442857145e-002	-3.593697e-001	-3.587940e+000	-4.249310e+000	0.000000e+000	-1.000000e-004	8.498620e-012
3.265000000000002e-002	-5.021029e-001	-5.010386e+000	-5.814489e+000	0.000000e+000	-1.000000e-004	1.162898e-011
3.265000100000002e-002	-5.021033e-001	-5.010385e+000	-5.210487e+000	0.000000e+000	1.000000e-004	1.042097e-011
3.265714371428573e-002	-4.306101e-001	-4.292828e+000	-4.421438e+000	0.000000e+000	1.000000e-004	8.842876e-012
3.266428642857145e-002	-3.591270e-001	-3.575771e+000	-3.632898e+000	0.000000e+000	1.000000e-004	7.265796e-012
3.267142914285717e-002	-2.876538e-001	-2.859213e+000	-2.844867e+000	0.000000e+000	1.000000e-004	5.689734e-012
3.267857185714287e-002	-2.161906e-001	-2.143154e+000	-2.057345e+000	0.000000e+000	1.000000e-004	4.114690e-012
3.268571457142859e-002	-1.447374e-001	-1.427595e+000	-1.270333e+000	0.000000e+000	1.000000e-004	2.540665e-012
3.269285728571431e-002	-7.329426e-002	-7.125349e-001	-4.838293e-001	0.000000e+000	1.000000e-004	9.676585e-013
3.270000000000002e-002	-1.861095e-003	2.025989e-003	3.021649e-001	0.000000e+000	1.000000e-004	-6.043298e-013
3.270000100000002e-002	-1.856138e-003	2.075488e-003	2.193504e-004	0.000000e+000	0.000000e+000	-4.387007e-016
3.270999900000000e-002	-1.855767e-003	2.073414e-003	2.176474e-004	0.000000e+000	0.000000e+000	-4.352949e-016
3.271000000000000e-002	-1.855767e-003	2.073414e-003	2.176473e-004	-1.111111e-001	0.000000e+000	-4.352945e-016
3.271000012500000e-002	-1.855767e-003	2.073414e-003	2.176472e-004	-2.500000e-001	0.000000e+000	-4.352945e-016
3.271000049923706e-002	-1.855767e-003	2.073414e-003	2.176472e-004	-9.984741e-001	0.000000e+000	-4.352944e-016
3.271000049948120e-002	-1.855767e-003	2.073414e-003	1.845373e-004	-9.989624e-001	0.000000e+000	-1.096354e-008
3.271000049996948e-002	-1.855767e-003	2.073414e-003	3.125744e-005	-9.999390e-001	0.000000e+000	-6.171801e-008
3.271000050009155e-002	-1.855767e-003	2.073414e-003	6.328647e-006	-1.000183e+000	0.000000e+000	-6.997247e-008
3.271000050033569e-002	-1.855767e-003	2.073414e-003	1.062021e-012	-1.000671e+000	0.000000e+000	-7.206823e-008
3.271000074984741e-002	-1.855769e-003	2.073396e-003	7.206202e-017	-1.499695e+000	0.000000e+000	-7.206202e-008
3.271000099984741e-002	-1.855770e-003	2.073378e-003	7.205545e-017	-1.833079e+000	0.000000e+000	-7.205545e-008
