time	V(N001,N003)	V(N004,N005)	V(ve)	V(n002)	I(I1)	I(S1)
6.546915142604590e-002	8.794808e-001	-8.821484e-001	-8.833052e-016	-2.000000e+000	0.000000e+000	8.833052e-007
6.546936356953442e-002	8.794957e-001	-8.819434e-001	-8.105066e-016	-2.000000e+000	0.000000e+000	8.105067e-007
6.546957571302295e-002	8.795089e-001	-8.817557e-001	-7.439793e-016	-2.000000e+000	0.000000e+000	7.439793e-007
6.546978785651147e-002	8.795203e-001	-8.815852e-001	-6.837231e-016	-2.000000e+000	0.000000e+000	6.837231e-007
6.547000000000000e-002	8.795300e-001	-8.814319e-001	-6.297382e-016	-2.000000e+000	0.000000e+000	6.297382e-007
6.547000100000000e-002	8.795301e-001	-8.814311e-001	-6.294855e-016	-1.888889e+000	0.000000e+000	6.294854e-007
6.547000112500000e-002	8.795301e-001	-8.814310e-001	-6.294539e-016	-1.750000e+000	0.000000e+000	6.294539e-007
6.547000149948121e-002	8.795301e-001	-8.814308e-001	-3.630812e-007	-1.001038e+000	0.000000e+000	6.292353e-007
6.547000149996948e-002	8.795301e-001	-8.814308e-001	-6.712647e-004	-1.000061e+000	0.000000e+000	4.070873e-007
6.547000150009155e-002	8.795301e-001	-8.814308e-001	-1.155223e-003	-9.998169e-001	0.000000e+000	2.468361e-007
6.547000150033569e-002	8.795301e-001	-8.814308e-001	-1.825591e-003	-9.993286e-001	0.000000e+000	2.485985e-008
6.547000150082397e-002	8.795301e-001	-8.814308e-001	-1.900668e-003	-9.983521e-001	0.000000e+000	2.388916e-014
6.547000174984741e-002	8.795301e-001	-8.814307e-001	-1.900647e-003	-5.003052e-001	0.000000e+000	3.801294e-015
6.547000199984740e-002	8.795301e-001	-8.814307e-001	-1.900629e-003	-1.669210e-001	0.000000e+000	3.801259e-015
6.547000249984740e-002	8.795301e-001	-8.814307e-001	-1.900594e-003	-1.017367e-004	0.000000e+000	3.801188e-015
6.547000349984740e-002	8.795301e-001	-8.814306e-001	-1.900524e-003	0.000000e+000	0.000000e+000	3.801047e-015
6.550000000000004e-002	8.790026e-001	-8.787906e-001	2.120001e-004	0.000000e+000	0.000000e+000	-4.240002e-016
6.550000100000004e-002	8.790076e-001	-8.787400e-001	3.022676e-001	0.000000e+000	1.000000e-004	-6.045352e-013
6.551428657142862e-002	1.021591e+000	5.500067e-001	1.873598e+000	0.000000e+000	1.000000e-004	-3.747195e-012
6.552857214285719e-002	1.164134e+000	1.976734e+000	3.442868e+000	0.000000e+000	1.000000e-004	-6.885735e-012
6.554285771428577e-002	1.306637e+000	3.401441e+000	5.010077e+000	0.000000e+000	1.000000e-004	-1.002015e-011
6.555714328571433e-002	1.449099e+000	4.824128e+000	6.575226e+000	0.000000e+000	1.000000e-004	-1.315045e-011
6.557142885714290e-002	1.591520e+000	6.244795e+000	8.138315e+000	0.000000e+000	1.000000e-004	-1.627663e-011
6.558571442857147e-002	1.733901e+000	7.663442e+000	9.699343e+000	0.000000e+000	1.000000e-004	-1.939869e-011
6.560000000000005e-002	1.876242e+000	9.080070e+000	1.125831e+001	0.000000e+000	1.000000e-004	-2.251662e-011
6.560000100000005e-002	1.876242e+000	9.080068e+000	1.065431e+001	0.000000e+000	-1.000000e-004	-2.130862e-011
6.561428657142862e-002	1.732871e+000	7.639614e+000	9.070485e+000	0.000000e+000	-1.000000e-004	-1.814097e-011
6.562857214285719e-002	1.589541e+000	6.201196e+000	7.488737e+000	0.000000e+000	-1.000000e-004	-1.497747e-011
6.564285771428577e-002	1.446252e+000	4.764814e+000	5.909066e+000	0.000000e+000	-1.000000e-004	-1.181813e-011
6.565714328571433e-002	1.303004e+000	3.330469e+000	4.331473e+000	0.000000e+000	-1.000000e-004	-8.662945e-012
6.567142885714290e-002	1.159796e+000	1.898160e+000	2.755956e+000	0.000000e+000	-1.000000e-004	-5.511912e-012
6.568571442857148e-002	1.016629e+000	4.678881e-001	1.182517e+000	0.000000e+000	-1.000000e-004	-2.365034e-012
6.570000000000005e-002	8.735024e-001	-9.603478e-001	-3.888455e-001	0.000000e+000	-1.000000e-004	7.776910e-013
6.570000100000005e-002	8.734974e-001	-9.603972e-001	-8.689989e-002	0.000000e+000	0.000000e+000	1.737998e-013
6.570999900000001e-002	8.733227e-001	-9.594375e-001	-8.611481e-002	0.000000e+000	0.000000e+000	1.722296e-013
6.571000000000001e-002	8.733227e-001	-9.594374e-001	-8.611473e-002	-1.111111e-001	0.000000e+000	1.722295e-013
6.571000012500000e-002	8.733227e-001	-9.594374e-001	-8.611472e-002	-2.500000e-001	0.000000e+000	1.722294e-013
6.571000049923706e-002	8.733227e-001	-9.594374e-001	-8.611469e-002	-9.984741e-001	0.000000e+000	1.722294e-013
6.571000049948120e-002	8.733227e-001	-9.594374e-001	-7.301482e-002	-9.989624e-001	0.000000e+000	4.337707e-006
6.571000049996947e-002	8.733227e-001	-9.594374e-001	-1.236970e-002	-9.999390e-001	0.000000e+000	2.441887e-005
6.571000050009154e-002	8.733227e-001	-9.594374e-001	-2.505785e-003	-1.000183e+000	0.000000e+000	2.768507e-005
6.571000050033568e-002	8.733227e-001	-9.594374e-001	-4.233756e-007	-1.000671e+000	0.000000e+000	2.851466e-005
6.571000074984740e-002	8.733234e-001	-9.594302e-001	-2.851219e-014	-1.499695e+000	0.000000e+000	2.851220e-005
6.571000099984739e-002	8.733241e-001	-9.594231e-001	-2.850959e-014	-1.833079e+000	0.000000e+000	2.850959e-005
6.571000149984739e-002	8.733255e-001	-9.594088e-001	-2.850439e-014	-1.999898e+000	0.000000e+000	2.850439e-005
6.571014764270446e-002	8.737232e-001	-9.553923e-001	-2.704276e-014	-1.999964e+000	0.000000e+000	2.704276e-005
6.571029378556152e-002	8.740993e-001	-9.515914e-001	-2.565964e-014	-2.000013e+000	0.000000e+000	2.565964e-005
6.571043992841859e-002	8.744539e-001	-9.480061e-001	-2.435502e-014	-2.000044e+000	0.000000e+000	2.435502e-005
6.571058607127565e-002	8.747870e-001	-9.446362e-001	-2.312890e-014	-2.000059e+000	0.000000e+000	2.312890e-005
6.571073221413272e-002	8.750985e-001	-9.414819e-001	-2.198129e-014	-2.000056e+000	0.000000e+000	2.198128e-005
6.571087835698979e-002	8.753884e-001	-9.385432e-001	-2.091217e-014	-2.000037e+000	0.000000e+000	2.091217e-005
6.571102449984685e-002	8.756568e-001	-9.358199e-001	-1.992156e-014	-2.000000e+000	0.000000e+000	1.992156e-005
6.571204849984631e-002	8.771864e-001	-9.202506e-001	-1.425968e-014	-2.000000e+000	0.000000e+000	1.425968e-005
6.571409649984523e-002	8.791298e-001	-9.002705e-001	-7.000222e-015	-2.000000e+000	0.000000e+000	7.000222e-006
6.571590500000216e-002	8.801395e-001	-8.896935e-001	-3.163583e-015	-2.000000e+000	0.000000e+000	3.163583e-006
6.571638399968616e-002	8.802882e-001	-8.880791e-001	-2.579762e-015	-2.000000e+000	0.000000e+000	2.579762e-006
6.571734199905416e-002	8.804753e-001	-8.859543e-001	-1.814252e-015	-2.000000e+000	0.000000e+000	1.814253e-006
6.571808500126400e-002	8.805857e-001	-8.846540e-001	-1.347112e-015	-2.000000e+000	0.000000e+000	1.347112e-006
6.571851499558032e-002	8.806325e-001	-8.840720e-001	-1.138912e-015	-2.000000e+000	0.000000e+000	1.138912e-006
6.571872713906884e-002	8.806526e-001	-8.838155e-001	-1.047325e-015	-2.000000e+000	0.000000e+000	1.047325e-006
6.571893928255737e-002	8.806709e-001	-8.835761e-001	-9.620072e-016	-2.000000e+000	0.000000e+000	9.620072e-007
6.571915142604590e-002	8.806875e-001	-8.833540e-001	-8.829591e-016	-2.000000e+000	0.000000e+000	8.829591e-007
6.571936356953442e-002	8.807024e-001	-8.831491e-001	-8.101804e-016	-2.000000e+000	0.000000e+000	8.101804e-007
6.571957571302295e-002	8.807155e-001	-8.829614e-001	-7.436712e-016	-2.000000e+000	0.000000e+000	7.436712e-007
6.571978785651148e-002	8.807270e-001	-8.827909e-001	-6.834315e-016	-2.000000e+000	0.000000e+000	6.834315e-007
6.572000000000000e-002	8.807367e-001	-8.826377e-001	-6.294612e-016	-2.000000e+000	0.000000e+000	6.294612e-007
6.572000100000000e-002	8.807367e-001	-8.826369e-001	-6.292086e-016	-1.888889e+000	0.000000e+000	6.292086e-007
6.572000112500000e-002	8.807367e-001	-8.826369e-001	-6.291770e-016	-1.750000e+000	0.000000e+000	6.291770e-007
6.572000149948121e-002	8.807367e-001	-8.826366e-001	-3.629181e-007	-1.001038e+000	0.000000e+000	6.289634e-007
6.572000149996948e-002	8.807368e-001	-8.826366e-001	-6.709707e-004	-1.000061e+000	0.000000e+000	4.069055e-007
6.572000150009155e-002	8.807368e-001	-8.826366e-001	-1.154710e-003	-9.998169e-001	0.000000e+000	2.467256e-007
6.572000150033569e-002	8.807367e-001	-8.826366e-001	-1.824766e-003	-9.993286e-001	0.000000e+000	2.484896e-008
6.572000150082397e-002	8.807367e-001	-8.826366e-001	-1.899808e-003	-9.983521e-001	0.000000e+000	2.387819e-014
6.572000174984741e-002	8.807367e-001	-8.826365e-001	-1.899811e-003	-5.003052e-001	0.000000e+000	3.799622e-015
6.572000199984740e-002	8.807368e-001	-8.826365e-001	-1.899793e-003	-1.669210e-001	0.000000e+000	3.799587e-015
6.572000249984740e-002	8.807367e-001	-8.826365e-001	-1.899758e-003	-1.017367e-004	0.000000e+000	3.799516e-015
6.572000349984740e-002	8.807367e-001	-8.826364e-001	-1.899687e-003	0.000000e+000	0.000000e+000	3.799374e-015
6.575000000000005e-002	8.802085e-001	-8.799928e-001	2.157243e-004	0.000000e+000	0.000000e+000	-4.314486e-016
6.575000100000004e-002	8.802135e-001	-8.799422e-001	3.022713e-001	0.000000e+000	1.000000e-004	-6.045427e-013
6.576428657142862e-002	1.022797e+000	5.488061e-001	1.873603e+000	0.000000e+000	1.000000e-004	-3.747206e-012
6.577857214285719e-002	1.165339e+000	1.975535e+000	3.442874e+000	0.000000e+000	1.000000e-004	-6.885748e-012
6.579285771428577e-002	1.307842e+000	3.400243e+000	5.010085e+000	0.000000e+000	1.000000e-004	-1.002017e-011
6.580714328571433e-002	1.450303e+000	4.822932e+000	6.575235e+000	0.000000e+000	1.000000e-004	-1.315047e-011
6.582142885714290e-002	1.592724e+000	6.243601e+000	8.138326e+000	0.000000e+000	1.000000e-004	-1.627665e-011
6.583571442857147e-002	1.735105e+000	7.662250e+000	9.699355e+000	0.000000e+000	1.000000e-004	-1.939871e-011
6.585000000000005e-002	1.877445e+000	9.078880e+000	1.125832e+001	0.000000e+000	1.000000e-004	-2.251665e-011
6.585000100000005e-002	1.877445e+000	9.078878e+000	1.065432e+001	0.000000e+000	-1.000000e-004	-2.130865e-011
6.586428657142862e-002	1.734074e+000	7.638425e+000	9.070499e+000	0.000000e+000	-1.000000e-004	-1.814100e-011
6.587857214285720e-002	1.590744e+000	6.200009e+000	7.488753e+000	0.000000e+000	-1.000000e-004	-1.497751e-011
6.589285771428577e-002	1.447455e+000	4.763629e+000	5.909084e+000	0.000000e+000	-1.000000e-004	-1.181817e-011
6.590714328571433e-002	1.304206e+000	3.329286e+000	4.331492e+000	0.000000e+000	-1.000000e-004	-8.662982e-012
6.592142885714290e-002	1.160998e+000	1.896979e+000	2.755976e+000	0.000000e+000	-1.000000e-004	-5.511952e-012
6.593571442857148e-002	1.017830e+000	4.667079e-001	1.182538e+000	0.000000e+000	-1.000000e-004	-2.365076e-012
6.595000000000005e-002	8.747035e-001	-9.615262e-001	-3.888228e-001	0.000000e+000	-1.000000e-004	7.776456e-013
6.595000100000005e-002	8.746985e-001	-9.615756e-001	-8.687717e-002	0.000000e+000	0.000000e+000	1.737543e-013
6.595999900000001e-002	8.745236e-001	-9.606147e-001	-8.609115e-002	0.000000e+000	0.000000e+000	1.721823e-013
6.596000000000001e-002	8.745235e-001	-9.606146e-001	-8.609108e-002	-1.111111e-001	0.000000e+000	1.721822e-013
6.596000012500000e-002	8.745236e-001	-9.606146e-001	-8.609106e-002	-2.500000e-001	0.000000e+000	1.721821e-013
6.596000049923706e-002	8.745235e-001	-9.606146e-001	-8.609104e-002	-9.984741e-001	0.000000e+000	1.721821e-013
6.596000049948120e-002	8.745235e-001	-9.606145e-001	-7.299477e-002	-9.989624e-001	0.000000e+000	4.336514e-006
6.596000049996947e-002	8.745235e-001	-9.606146e-001	-1.236630e-002	-9.999390e-001	0.000000e+000	2.441215e-005
6.596000050009154e-002	8.745235e-001	-9.606146e-001	-2.505096e-003	-1.000183e+000	0.000000e+000	2.767745e-005
6.596000050033568e-002	8.745235e-001	-9.606145e-001	-4.232591e-007	-1.000671e+000	0.000000e+000	2.850681e-005
6.596000074984740e-002	8.745243e-001	-9.606074e-001	-2.850436e-014	-1.499695e+000	0.000000e+000	2.850436e-005
6.596000099984739e-002	8.745250e-001	-9.606003e-001	-2.850176e-014	-1.833079e+000	0.000000e+000	2.850176e-005
6.596000149984739e-002	8.745264e-001	-9.605860e-001	-2.849656e-014	-1.999898e+000	0.000000e+000	2.849656e-005
6.596014764270446e-002	8.749240e-001	-9.565707e-001	-2.703533e-014	-1.999964e+000	0.000000e+000	2.703533e-005
6.596029378556152e-002	8.753000e-001	-9.527708e-001	-2.565258e-014	-2.000013e+000	0.000000e+000	2.565258e-005
6.596043992841859e-002	8.756545e-001	-9.491864e-001	-2.434832e-014	-2.000044e+000	0.000000e+000	2.434832e-005
6.596058607127565e-002	8.759874e-001	-9.458175e-001	-2.312253e-014	-2.000059e+000	0.000000e+000	2.312253e-005
6.596073221413272e-002	8.762988e-001	-9.426640e-001	-2.197522e-014	-2.000056e+000	0.000000e+000	2.197522e-005
6.596087835698979e-002	8.765887e-001	-9.397260e-001	-2.090640e-014	-2.000037e+000	0.000000e+000	2.090640e-005
6.596102449984685e-002	8.768570e-001	-9.370035e-001	-1.991605e-014	-2.000000e+000	0.000000e+000	1.991605e-005
6.596204849984631e-002	8.783861e-001	-9.214383e-001	-1.425571e-014	-2.000000e+000	0.000000e+000	1.425571e-005
6.596409649984523e-002	8.803289e-001	-9.014636e-001	-6.998220e-015	-2.000000e+000	0.000000e+000	6.998220e-006
6.596590500000216e-002	8.813383e-001	-8.908894e-001	-3.162621e-015	-2.000000e+000	0.000000e+000	3.162621e-006
6.596638399968616e-002	8.814870e-001	-8.892754e-001	-2.578958e-015	-2.000000e+000	0.000000e+000	2.578958e-006
6.596734199905416e-002	8.816740e-001	-8.871512e-001	-1.813656e-015	-2.000000e+000	0.000000e+000	1.813656e-006
6.596808500126400e-002	8.817843e-001	-8.858511e-001	-1.346643e-015	-2.000000e+000	0.000000e+000	1.346643e-006
6.596851499558032e-002	8.818310e-001	-8.852693e-001	-1.138499e-015	-2.000000e+000	0.000000e+000	1.138499e-006
6.596872713906885e-002	8.818511e-001	-8.850129e-001	-1.046937e-015	-2.000000e+000	0.000000e+000	1.046936e-006
6.596893928255737e-002	8.818694e-001	-8.847736e-001	-9.616420e-016	-2.000000e+000	0.000000e+000	9.616420e-007
6.596915142604590e-002	8.818860e-001	-8.845515e-001	-8.826153e-016	-2.000000e+000	0.000000e+000	8.826153e-007
6.596936356953442e-002	8.819009e-001	-8.843466e-001	-8.098563e-016	-2.000000e+000	0.000000e+000	8.098563e-007
6.596957571302295e-002	8.819140e-001	-8.841590e-001	-7.433652e-016	-2.000000e+000	0.000000e+000	7.433652e-007
6.596978785651148e-002	8.819254e-001	-8.839885e-001	-6.831418e-016	-2.000000e+000	0.000000e+000	6.831418e-007
6.597000000000000e-002	8.819351e-001	-8.838353e-001	-6.291861e-016	-2.000000e+000	0.000000e+000	6.291862e-007
6.597000100000000e-002	8.819352e-001	-8.838346e-001	-6.289336e-016	-1.888889e+000	0.000000e+000	6.289335e-007
6.597000112500000e-002	8.819352e-001	-8.838345e-001	-6.289020e-016	-1.750000e+000	0.000000e+000	6.289020e-007
6.597000149948121e-002	8.819352e-001	-8.838342e-001	-3.627632e-007	-1.001038e+000	0.000000e+000	6.286843e-007
6.597000149996948e-002	8.819352e-001	-8.838342e-001	-6.706768e-004	-1.000061e+000	0.000000e+000	4.067308e-007
6.597000150009155e-002	8.819352e-001	-8.838342e-001	-1.154212e-003	-9.998169e-001	0.000000e+000	2.466199e-007
6.597000150033569e-002	8.819353e-001	-8.838343e-001	-1.823989e-003	-9.993286e-001	0.000000e+000	2.483808e-008
6.597000150082397e-002	8.819353e-001	-8.838342e-001	-1.898993e-003	-9.983521e-001	0.000000e+000	2.386822e-014
6.597000174984741e-002	8.819352e-001	-8.838342e-001	-1.898980e-003	-5.003052e-001	0.000000e+000	3.797961e-015
6.597000199984740e-002	8.819352e-001	-8.838342e-001	-1.898963e-003	-1.669210e-001	0.000000e+000	3.797925e-015
6.597000249984740e-002	8.819352e-001	-8.838341e-001	-1.898927e-003	-1.017367e-004	0.000000e+000	3.797855e-015
6.597000349984740e-002	8.819352e-001	-8.838341e-001	-1.898857e-003	0.000000e+000	0.000000e+000	3.797713e-015
6.600000000000005e-002	8.814063e-001	-8.811868e-001	2.194232e-004	0.000000e+000	0.000000e+000	-4.388465e-016
6.600000100000004e-002	8.814113e-001	-8.811363e-001	3.022750e-001	0.000000e+000	1.000000e-004	-6.045501e-013
6.601428657142862e-002	1.023994e+000	5.476139e-001	1.873608e+000	0.000000e+000	1.000000e-004	-3.747216e-012
6.602857214285719e-002	1.166536e+000	1.974344e+000	3.442881e+000	0.000000e+000	1.000000e-004	-6.885761e-012
6.604285771428577e-002	1.309038e+000	3.399055e+000	5.010093e+000	0.000000e+000	1.000000e-004	-1.002019e-011
6.605714328571433e-002	1.451499e+000	4.821745e+000	6.575245e+000	0.000000e+000	1.000000e-004	-1.315049e-011
6.607142885714290e-002	1.593920e+000	6.242416e+000	8.138336e+000	0.000000e+000	1.000000e-004	-1.627667e-011
6.608571442857147e-002	1.736301e+000	7.661066e+000	9.699367e+000	0.000000e+000	1.000000e-004	-1.939873e-011
6.610000000000005e-002	1.878641e+000	9.077697e+000	1.125834e+001	0.000000e+000	1.000000e-004	-2.251668e-011
6.610000100000005e-002	1.878641e+000	9.077695e+000	1.065434e+001	0.000000e+000	-1.000000e-004	-2.130867e-011
6.617524379999736e-002	1.123955e+000	1.513667e+000	2.335621e+000	0.000000e+000	-1.000000e-004	-4.671243e-012
6.619024379999737e-002	9.736401e-001	1.252229e-002	6.841624e-001	0.000000e+000	-1.000000e-004	-1.368325e-012
6.620000000000005e-002	8.758964e-001	-9.626967e-001	-3.888002e-001	0.000000e+000	-1.000000e-004	7.776005e-013
6.620000100000005e-002	8.758914e-001	-9.627460e-001	-8.685461e-002	0.000000e+000	0.000000e+000	1.737092e-013
6.620999900000001e-002	8.757163e-001	-9.617839e-001	-8.606766e-002	0.000000e+000	0.000000e+000	1.721353e-013
6.621000000000001e-002	8.757163e-001	-9.617839e-001	-8.606759e-002	-1.111111e-001	0.000000e+000	1.721352e-013
6.621000012500000e-002	8.757163e-001	-9.617838e-001	-8.606757e-002	-2.500000e-001	0.000000e+000	1.721351e-013
6.621000049923706e-002	8.757163e-001	-9.617838e-001	-8.606751e-002	-9.984741e-001	0.000000e+000	1.721350e-013
6.621000049948120e-002	8.757162e-001	-9.617838e-001	-7.297486e-002	-9.989624e-001	0.000000e+000	4.335331e-006
6.621000049996947e-002	8.757163e-001	-9.617838e-001	-1.236293e-002	-9.999390e-001	0.000000e+000	2.440550e-005
6.621000050009154e-002	8.757162e-001	-9.617838e-001	-2.504413e-003	-1.000183e+000	0.000000e+000	2.766990e-005
6.621000050033568e-002	8.757162e-001	-9.617838e-001	-4.231437e-007	-1.000671e+000	0.000000e+000	2.849903e-005
6.621000074984740e-002	8.757170e-001	-9.617767e-001	-2.849658e-014	-1.499695e+000	0.000000e+000	2.849658e-005
6.621000099984739e-002	8.757177e-001	-9.617695e-001	-2.849399e-014	-1.833079e+000	0.000000e+000	2.849398e-005
6.621000149984739e-002	8.757191e-001	-9.617552e-001	-2.848878e-014	-1.999898e+000	0.000000e+000	2.848878e-005
6.621014764270446e-002	8.761166e-001	-9.577410e-001	-2.702795e-014	-1.999964e+000	0.000000e+000	2.702795e-005
6.621029378556152e-002	8.764925e-001	-9.539421e-001	-2.564557e-014	-2.000013e+000	0.000000e+000	2.564557e-005
6.621043992841859e-002	8.768469e-001	-9.503587e-001	-2.434166e-014	-2.000044e+000	0.000000e+000	2.434166e-005
6.621058607127565e-002	8.771798e-001	-9.469907e-001	-2.311620e-014	-2.000059e+000	0.000000e+000	2.311620e-005
6.621073221413272e-002	8.774911e-001	-9.438381e-001	-2.196920e-014	-2.000056e+000	0.000000e+000	2.196920e-005
6.621087835698979e-002	8.777809e-001	-9.409009e-001	-2.090066e-014	-2.000037e+000	0.000000e+000	2.090066e-005
6.621102449984685e-002	8.780491e-001	-9.381791e-001	-1.991059e-014	-2.000000e+000	0.000000e+000	1.991059e-005
6.621204849984631e-002	8.795777e-001	-9.226181e-001	-1.425176e-014	-2.000000e+000	0.000000e+000	1.425177e-005
6.621409649984524e-002	8.815199e-001	-9.026486e-001	-6.996232e-015	-2.000000e+000	0.000000e+000	6.996232e-006
6.621590500000216e-002	8.825289e-001	-8.920772e-001	-3.161666e-015	-2.000000e+000	0.000000e+000	3.161666e-006
6.621638399968616e-002	8.826776e-001	-8.904636e-001	-2.578160e-015	-2.000000e+000	0.000000e+000	2.578160e-006
6.621734199905416e-002	8.828645e-001	-8.883399e-001	-1.813064e-015	-2.000000e+000	0.000000e+000	1.813064e-006
6.621808500126400e-002	8.829748e-001	-8.870402e-001	-1.346176e-015	-2.000000e+000	0.000000e+000	1.346176e-006
6.621851499558032e-002	8.830215e-001	-8.864585e-001	-1.138088e-015	-2.000000e+000	0.000000e+000	1.138088e-006
6.621872713906885e-002	8.830415e-001	-8.862021e-001	-1.046551e-015	-2.000000e+000	0.000000e+000	1.046551e-006
6.621893928255737e-002	8.830598e-001	-8.859629e-001	-9.612793e-016	-2.000000e+000	0.000000e+000	9.612793e-007
6.621915142604590e-002	8.830764e-001	-8.857409e-001	-8.822738e-016	-2.000000e+000	0.000000e+000	8.822738e-007
6.621936356953442e-002	8.830912e-001	-8.855361e-001	-8.095345e-016	-2.000000e+000	0.000000e+000	8.095345e-007
6.621957571302295e-002	8.831044e-001	-8.853484e-001	-7.430612e-016	-2.000000e+000	0.000000e+000	7.430612e-007
6.621978785651148e-002	8.831158e-001	-8.851780e-001	-6.828540e-016	-2.000000e+000	0.000000e+000	6.828540e-007
6.622000000000000e-002	8.831255e-001	-8.850248e-001	-6.289129e-016	-2.000000e+000	0.000000e+000	6.289129e-007
6.622000100000000e-002	8.831255e-001	-8.850241e-001	-6.286604e-016	-1.888889e+000	0.000000e+000	6.286604e-007
6.622000112500000e-002	8.831255e-001	-8.850240e-001	-6.286289e-016	-1.750000e+000	0.000000e+000	6.286289e-007
6.622000149948121e-002	8.831256e-001	-8.850237e-001	-3.626043e-007	-1.001038e+000	0.000000e+000	6.284136e-007
6.622000149996948e-002	8.831256e-001	-8.850237e-001	-6.703984e-004	-1.000061e+000	0.000000e+000	4.065533e-007
6.622000150009155e-002	8.831256e-001	-8.850237e-001	-1.153732e-003	-9.998169e-001	0.000000e+000	2.465127e-007
6.622000150033569e-002	8.831256e-001	-8.850237e-001	-1.823228e-003	-9.993286e-001	0.000000e+000	2.482776e-008
6.622000150082397e-002	8.831255e-001	-8.850237e-001	-1.898186e-003	-9.983521e-001	0.000000e+000	2.385828e-014
6.622000174984741e-002	8.831256e-001	-8.850237e-001	-1.898156e-003	-5.003052e-001	0.000000e+000	3.796311e-015
6.622000199984740e-002	8.831256e-001	-8.850237e-001	-1.898138e-003	-1.669210e-001	0.000000e+000	3.796276e-015
6.622000249984740e-002	8.831256e-001	-8.850237e-001	-1.898102e-003	-1.017367e-004	0.000000e+000	3.796205e-015
6.622000349984740e-002	8.831255e-001	-8.850235e-001	-1.898032e-003	0.000000e+000	0.000000e+000	3.796063e-015
6.625000000000005e-002	8.825959e-001	-8.823728e-001	2.230971e-004	0.000000e+000	0.000000e+000	-4.461942e-016
6.625000100000004e-002	8.826009e-001	-8.823222e-001	3.022787e-001	0.000000e+000	1.000000e-004	-6.045574e-013
6.626428657142862e-002	1.025183e+000	5.464296e-001	1.873613e+000	0.000000e+000	1.000000e-004	-3.747226e-012
6.627857214285719e-002	1.167726e+000	1.973162e+000	3.442887e+000	0.000000e+000	1.000000e-004	-6.885773e-012
6.629285771428577e-002	1.310227e+000	3.397874e+000	5.010100e+000	0.000000e+000	1.000000e-004	-1.002020e-011
6.630714328571433e-002	1.452688e+000	4.820566e+000	6.575253e+000	0.000000e+000	1.000000e-004	-1.315051e-011
6.632142885714290e-002	1.595108e+000	6.241238e+000	8.138346e+000	0.000000e+000	1.000000e-004	-1.627669e-011
6.633571442857147e-002	1.737488e+000	7.659891e+000	9.699379e+000	0.000000e+000	1.000000e-004	-1.939876e-011
6.635000000000005e-002	1.879827e+000	9.076523e+000	1.125835e+001	0.000000e+000	1.000000e-004	-2.251670e-011
6.635000100000005e-002	1.879827e+000	9.076521e+000	1.065435e+001	0.000000e+000	-1.000000e-004	-2.130870e-011
6.636360711428538e-002	1.743274e+000	7.704528e+000	9.145803e+000	0.000000e+000	-1.000000e-004	-1.829161e-011
6.637721322857071e-002	1.606758e+000	6.334388e+000	7.639146e+000	0.000000e+000	-1.000000e-004	-1.527829e-011
6.639081934285604e-002	1.470278e+000	4.966100e+000	6.134378e+000	0.000000e+000	-1.000000e-004	-1.226876e-011
6.640442545714138e-002	1.333836e+000	3.599665e+000	4.631501e+000	0.000000e+000	-1.000000e-004	-9.263001e-012
6.641803157142671e-002	1.197430e+000	2.235082e+000	3.130512e+000	0.000000e+000	-1.000000e-004	-6.261025e-012
6.643163768571204e-002	1.061062e+000	8.723523e-001	1.631414e+000	0.000000e+000	-1.000000e-004	-3.262828e-012
6.644524379999738e-002	9.247302e-001	-4.885251e-001	1.342051e-001	0.000000e+000	-1.000000e-004	-2.684102e-013
6.645000000000005e-002	8.770812e-001	-9.638591e-001	-3.887778e-001	0.000000e+000	-1.000000e-004	7.775556e-013
6.645000100000005e-002	8.770763e-001	-9.639085e-001	-8.683220e-002	0.000000e+000	0.000000e+000	1.736644e-013
6.645999900000001e-002	8.769009e-001	-9.629453e-001	-8.604433e-002	0.000000e+000	0.000000e+000	1.720887e-013
6.646000000000001e-002	8.769009e-001	-9.629452e-001	-8.604425e-002	-1.111111e-001	0.000000e+000	1.720885e-013
6.646000012500000e-002	8.769009e-001	-9.629452e-001	-8.604424e-002	-2.500000e-001	0.000000e+000	1.720885e-013
6.646000049923706e-002	8.769009e-001	-9.629451e-001	-8.604419e-002	-9.984741e-001	0.000000e+000	1.720884e-013
6.646000049948120e-002	8.769009e-001	-9.629451e-001	-7.295508e-002	-9.989624e-001	0.000000e+000	4.334157e-006
6.646000049996947e-002	8.769009e-001	-9.629451e-001	-1.235958e-002	-9.999390e-001	0.000000e+000	2.439889e-005
6.646000050009154e-002	8.769009e-001	-9.629451e-001	-2.503735e-003	-1.000183e+000	0.000000e+000	2.766241e-005
6.646000050033568e-002	8.769009e-001	-9.629451e-001	-4.230291e-007	-1.000671e+000	0.000000e+000	2.849132e-005
6.646000074984740e-002	8.769016e-001	-9.629380e-001	-2.848886e-014	-1.499695e+000	0.000000e+000	2.848886e-005
6.646000099984739e-002	8.769023e-001	-9.629308e-001	-2.848626e-014	-1.833079e+000	0.000000e+000	2.848626e-005
6.646000149984739e-002	8.769038e-001	-9.629165e-001	-2.848106e-014	-1.999898e+000	0.000000e+000	2.848106e-005
6.646014764270446e-002	8.773011e-001	-9.589033e-001	-2.702061e-014	-1.999964e+000	0.000000e+000	2.702061e-005
