time	V(N001,N002)	V(N003,N004)	V(ve)	I(I1)
4.919285828571429e-002	-7.440457e-002	-7.121178e-001	-4.845224e-001	1.000000e-004
4.920714371428571e-002	6.845053e-002	7.164274e-001	1.086878e+000	1.000000e-004
4.922142914285714e-002	2.112650e-001	2.142944e+000	2.656209e+000	1.000000e-004
4.923571457142856e-002	3.540390e-001	3.567432e+000	4.223471e+000	1.000000e-004
4.925000000000000e-002	4.967723e-001	4.989892e+000	5.788664e+000	1.000000e-004
4.925000100000000e-002	4.967723e-001	4.989891e+000	5.184663e+000	-1.000000e-004
4.926428671428571e-002	3.537943e-001	3.555260e+000	3.607054e+000	-1.000000e-004
4.927857242857142e-002	2.108570e-001	2.122657e+000	2.031514e+000	-1.000000e-004
4.929285814285714e-002	6.796027e-002	6.920831e-001	4.580435e-001	-1.000000e-004
4.930714385714285e-002	-7.489585e-002	-7.364622e-001	-1.113358e+000	-1.000000e-004
4.932142957142856e-002	-2.177114e-001	-2.162979e+000	-2.682690e+000	-1.000000e-004
4.933571528571427e-002	-3.604863e-001	-3.587467e+000	-4.249953e+000	-1.000000e-004
4.935000099999999e-002	-5.032206e-001	-5.009926e+000	-5.815147e+000	-1.000000e-004
4.935000200000000e-002	-5.032206e-001	-5.009925e+000	-5.211145e+000	1.000000e-004
4.936428742857143e-002	-3.602438e-001	-3.575294e+000	-3.633538e+000	1.000000e-004
4.937857285714285e-002	-2.173076e-001	-2.142691e+000	-2.057999e+000	1.000000e-004
4.939285828571428e-002	-7.441190e-002	-7.121175e-001	-4.845293e-001	1.000000e-004
4.940714371428571e-002	6.844327e-002	7.164278e-001	1.086871e+000	1.000000e-004
4.942142914285714e-002	2.112579e-001	2.142945e+000	2.656202e+000	1.000000e-004
4.943571457142856e-002	3.540320e-001	3.567433e+000	4.223465e+000	1.000000e-004
4.944999999999999e-002	4.967656e-001	4.989892e+000	5.788658e+000	1.000000e-004
4.945000099999999e-002	4.967651e-001	4.989891e+000	5.184656e+000	-1.000000e-004
4.946428671428571e-002	3.537873e-001	3.555260e+000	3.607047e+000	-1.000000e-004
4.947857242857142e-002	2.108500e-001	2.122657e+000	2.031507e+000	-1.000000e-004
4.949285814285714e-002	6.795329e-002	6.920833e-001	4.580367e-001	-1.000000e-004
4.950714385714285e-002	-7.490283e-002	-7.364619e-001	-1.113365e+000	-1.000000e-004
4.952142957142856e-002	-2.177184e-001	-2.162978e+000	-2.682697e+000	-1.000000e-004
4.953571528571427e-002	-3.604933e-001	-3.587466e+000	-4.249960e+000	-1.000000e-004
4.955000099999999e-002	-5.032277e-001	-5.009926e+000	-5.815154e+000	-1.000000e-004
4.955000200000000e-002	-5.032277e-001	-5.009924e+000	-5.211152e+000	1.000000e-004
4.956421471428575e-002	-3.609786e-001	-3.582591e+000	-3.641570e+000	1.000000e-004
4.957842742857150e-002	-2.187696e-001	-2.157265e+000	-2.074035e+000	1.000000e-004
4.959264014285725e-002	-7.660070e-002	-7.339476e-001	-5.085484e-001	1.000000e-004
4.960685285714300e-002	6.552804e-002	6.873623e-001	1.054890e+000	1.000000e-004
4.962106557142876e-002	2.076167e-001	2.106664e+000	2.616281e+000	1.000000e-004
4.963527828571451e-002	3.496651e-001	3.523959e+000	4.175624e+000	1.000000e-004
4.964949100000026e-002	4.916735e-001	4.939245e+000	5.732919e+000	1.000000e-004
4.964949500000026e-002	4.917130e-001	4.939643e+000	5.733356e+000	1.000000e-004
4.964999999999999e-002	4.967585e-001	4.989892e+000	5.788651e+000	1.000000e-004
4.965000099999999e-002	4.967585e-001	4.989891e+000	5.184649e+000	-1.000000e-004
4.966428671428571e-002	3.537804e-001	3.555260e+000	3.607040e+000	-1.000000e-004
4.967857242857142e-002	2.108430e-001	2.122658e+000	2.031501e+000	-1.000000e-004
4.969285814285714e-002	6.794621e-002	6.920838e-001	4.580301e-001	-1.000000e-004
4.970714385714285e-002	-7.490998e-002	-7.364614e-001	-1.113371e+000	-1.000000e-004
4.972142957142857e-002	-2.177256e-001	-2.162978e+000	-2.682704e+000	-1.000000e-004
4.973571528571428e-002	-3.605005e-001	-3.587466e+000	-4.249967e+000	-1.000000e-004
4.975000100000000e-002	-5.032349e-001	-5.009926e+000	-5.815161e+000	-1.000000e-004
4.975000200000000e-002	-5.032344e-001	-5.009924e+000	-5.211159e+000	1.000000e-004
4.976428742857143e-002	-3.602577e-001	-3.575293e+000	-3.633551e+000	1.000000e-004
4.977857285714286e-002	-2.173216e-001	-2.142691e+000	-2.058012e+000	1.000000e-004
4.979285828571429e-002	-7.442599e-002	-7.121168e-001	-4.845428e-001	1.000000e-004
4.980714371428571e-002	6.842911e-002	7.164285e-001	1.086858e+000	1.000000e-004
4.982142914285714e-002	2.112437e-001	2.142945e+000	2.656189e+000	1.000000e-004
4.983571457142857e-002	3.540178e-001	3.567433e+000	4.223451e+000	1.000000e-004
4.985000000000000e-002	4.967513e-001	4.989893e+000	5.788644e+000	1.000000e-004
4.985000100000000e-002	4.967513e-001	4.989892e+000	5.184643e+000	-1.000000e-004
4.986428671428572e-002	3.537734e-001	3.555260e+000	3.607034e+000	-1.000000e-004
4.987857242857142e-002	2.108360e-001	2.122658e+000	2.031494e+000	-1.000000e-004
4.989285814285714e-002	6.793926e-002	6.920841e-001	4.580234e-001	-1.000000e-004
4.990714385714285e-002	-7.491693e-002	-7.364612e-001	-1.113378e+000	-1.000000e-004
4.992142957142857e-002	-2.177325e-001	-2.162978e+000	-2.682710e+000	-1.000000e-004
4.993571528571428e-002	-3.605076e-001	-3.587466e+000	-4.249973e+000	-1.000000e-004
4.995000099999999e-002	-5.032420e-001	-5.009925e+000	-5.815167e+000	-1.000000e-004
4.995000200000000e-002	-5.032420e-001	-5.009924e+000	-5.211165e+000	1.000000e-004
4.996428742857143e-002	-3.602652e-001	-3.575293e+000	-3.633558e+000	1.000000e-004
4.997857285714286e-002	-2.173288e-001	-2.142690e+000	-2.058019e+000	1.000000e-004
4.999285828571429e-002	-7.443306e-002	-7.121165e-001	-4.845495e-001	1.000000e-004
5.000714371428571e-002	6.842217e-002	7.164287e-001	1.086851e+000	1.000000e-004
5.002142914285714e-002	2.112369e-001	2.142945e+000	2.656182e+000	1.000000e-004
5.003571457142857e-002	3.540110e-001	3.567434e+000	4.223445e+000	1.000000e-004
5.005000000000000e-002	4.967446e-001	4.989893e+000	5.788638e+000	1.000000e-004
5.005000100000000e-002	4.967442e-001	4.989892e+000	5.184636e+000	-1.000000e-004
5.006428671428571e-002	3.537662e-001	3.555261e+000	3.607027e+000	-1.000000e-004
5.007857242857142e-002	2.108289e-001	2.122658e+000	2.031487e+000	-1.000000e-004
5.009285814285714e-002	6.793217e-002	6.920844e-001	4.580167e-001	-1.000000e-004
5.010714385714285e-002	-7.492395e-002	-7.364608e-001	-1.113385e+000	-1.000000e-004
5.012142957142857e-002	-2.177395e-001	-2.162977e+000	-2.682717e+000	-1.000000e-004
5.013571528571428e-002	-3.605144e-001	-3.587465e+000	-4.249980e+000	-1.000000e-004
5.015000099999999e-002	-5.032487e-001	-5.009925e+000	-5.815174e+000	-1.000000e-004
5.015000200000000e-002	-5.032492e-001	-5.009924e+000	-5.211172e+000	1.000000e-004
5.016428742857143e-002	-3.602722e-001	-3.575292e+000	-3.633564e+000	1.000000e-004
5.017857285714285e-002	-2.173358e-001	-2.142690e+000	-2.058026e+000	1.000000e-004
5.019285828571429e-002	-7.443998e-002	-7.121160e-001	-4.845562e-001	1.000000e-004
5.020714371428571e-002	6.841525e-002	7.164292e-001	1.086844e+000	1.000000e-004
5.022142914285714e-002	2.112299e-001	2.142946e+000	2.656176e+000	1.000000e-004
5.023571457142857e-002	3.540040e-001	3.567434e+000	4.223438e+000	1.000000e-004
5.025000000000000e-002	4.967375e-001	4.989893e+000	5.788631e+000	1.000000e-004
5.025000100000000e-002	4.967375e-001	4.989892e+000	5.184629e+000	-1.000000e-004
5.026428671428571e-002	3.537594e-001	3.555261e+000	3.607020e+000	-1.000000e-004
5.027857242857142e-002	2.108220e-001	2.122659e+000	2.031481e+000	-1.000000e-004
5.029285814285714e-002	6.792520e-002	6.920848e-001	4.580100e-001	-1.000000e-004
5.030714385714285e-002	-7.493099e-002	-7.364605e-001	-1.113391e+000	-1.000000e-004
5.032142957142857e-002	-2.177466e-001	-2.162977e+000	-2.682724e+000	-1.000000e-004
5.033571528571428e-002	-3.605215e-001	-3.587465e+000	-4.249987e+000	-1.000000e-004
5.035000099999999e-002	-5.032558e-001	-5.009925e+000	-5.815181e+000	-1.000000e-004
5.035000200000000e-002	-5.032558e-001	-5.009923e+000	-5.211179e+000	1.000000e-004
5.036428742857143e-002	-3.602790e-001	-3.575292e+000	-3.633571e+000	1.000000e-004
5.037857285714285e-002	-2.173427e-001	-2.142690e+000	-2.058032e+000	1.000000e-004
5.039285828571428e-002	-7.444692e-002	-7.121158e-001	-4.845628e-001	1.000000e-004
5.040714371428571e-002	6.840825e-002	7.164294e-001	1.086838e+000	1.000000e-004
5.042142914285714e-002	2.112228e-001	2.142946e+000	2.656169e+000	1.000000e-004
5.043571457142856e-002	3.539969e-001	3.567434e+000	4.223431e+000	1.000000e-004
5.045000000000000e-002	4.967303e-001	4.989894e+000	5.788624e+000	1.000000e-004
5.045000099999999e-002	4.967303e-001	4.989893e+000	5.184623e+000	-1.000000e-004
5.046428671428571e-002	3.537523e-001	3.555261e+000	3.607014e+000	-1.000000e-004
5.047857242857142e-002	2.108149e-001	2.122659e+000	2.031474e+000	-1.000000e-004
5.049285814285714e-002	6.791819e-002	6.920850e-001	4.580032e-001	-1.000000e-004
5.050714385714285e-002	-7.493793e-002	-7.364602e-001	-1.113398e+000	-1.000000e-004
5.052142957142856e-002	-2.177534e-001	-2.162977e+000	-2.682730e+000	-1.000000e-004
5.053571528571427e-002	-3.605283e-001	-3.587465e+000	-4.249993e+000	-1.000000e-004
5.055000099999999e-002	-5.032625e-001	-5.009924e+000	-5.815187e+000	-1.000000e-004
5.055000200000000e-002	-5.032625e-001	-5.009923e+000	-5.211185e+000	1.000000e-004
5.056428742857143e-002	-3.602858e-001	-3.575292e+000	-3.633578e+000	1.000000e-004
5.057857285714285e-002	-2.173497e-001	-2.142689e+000	-2.058039e+000	1.000000e-004
5.059285828571428e-002	-7.445398e-002	-7.121156e-001	-4.845693e-001	1.000000e-004
5.060714371428571e-002	6.840119e-002	7.164297e-001	1.086831e+000	1.000000e-004
5.062142914285714e-002	2.112159e-001	2.142946e+000	2.656162e+000	1.000000e-004
5.063571457142856e-002	3.539900e-001	3.567435e+000	4.223425e+000	1.000000e-004
5.064999999999999e-002	4.967237e-001	4.989894e+000	5.788618e+000	1.000000e-004
5.065000099999999e-002	4.967232e-001	4.989893e+000	5.184616e+000	-1.000000e-004
5.066024383997904e-002	3.942049e-001	3.961087e+000	4.053292e+000	-1.000000e-004
5.067306629141060e-002	2.658959e-001	2.674602e+000	2.638498e+000	-1.000000e-004
5.068588874284217e-002	1.376197e-001	1.389754e+000	1.225374e+000	-1.000000e-004
5.069871119427373e-002	9.376263e-003	1.065436e-001	-1.860801e-001	-1.000000e-004
5.071153364570530e-002	-1.188344e-001	-1.175029e+000	-1.595864e+000	-1.000000e-004
5.072435609713686e-002	-2.470123e-001	-2.454965e+000	-3.003977e+000	-1.000000e-004
5.073717854856843e-002	-3.751574e-001	-3.733263e+000	-4.410421e+000	-1.000000e-004
5.075000099999999e-002	-5.032697e-001	-5.009924e+000	-5.815194e+000	-1.000000e-004
5.075000200000000e-002	-5.032697e-001	-5.009923e+000	-5.211192e+000	1.000000e-004
5.076428742857143e-002	-3.602928e-001	-3.575291e+000	-3.633584e+000	1.000000e-004
5.077857285714285e-002	-2.173564e-001	-2.142689e+000	-2.058046e+000	1.000000e-004
5.079285828571428e-002	-7.446069e-002	-7.121151e-001	-4.845759e-001	1.000000e-004
5.080714371428571e-002	6.839448e-002	7.164301e-001	1.086825e+000	1.000000e-004
5.082142914285714e-002	2.112091e-001	2.142947e+000	2.656156e+000	1.000000e-004
5.083571457142856e-002	3.539831e-001	3.567435e+000	4.223418e+000	1.000000e-004
5.084999999999999e-002	4.967165e-001	4.989894e+000	5.788611e+000	1.000000e-004
5.085000099999999e-002	4.967165e-001	4.989893e+000	5.184609e+000	-1.000000e-004
5.086428671428571e-002	3.537386e-001	3.555262e+000	3.607000e+000	-1.000000e-004
5.087857242857142e-002	2.108013e-001	2.122660e+000	2.031461e+000	-1.000000e-004
5.089285814285714e-002	6.790451e-002	6.920857e-001	4.579901e-001	-1.000000e-004
5.090714385714285e-002	-7.495168e-002	-7.364596e-001	-1.113411e+000	-1.000000e-004
5.092142957142857e-002	-2.177673e-001	-2.162976e+000	-2.682744e+000	-1.000000e-004
5.093571528571428e-002	-3.605423e-001	-3.587464e+000	-4.250007e+000	-1.000000e-004
5.095000100000000e-002	-5.032768e-001	-5.009924e+000	-5.815200e+000	-1.000000e-004
5.095000200000000e-002	-5.032763e-001	-5.009922e+000	-5.211199e+000	1.000000e-004
5.096428742857143e-002	-3.602995e-001	-3.575291e+000	-3.633591e+000	1.000000e-004
5.097857285714286e-002	-2.173632e-001	-2.142689e+000	-2.058052e+000	1.000000e-004
5.099285828571429e-002	-7.446745e-002	-7.121150e-001	-4.845824e-001	1.000000e-004
5.100714371428571e-002	6.838764e-002	7.164303e-001	1.086818e+000	1.000000e-004
5.102142914285714e-002	2.112021e-001	2.142947e+000	2.656149e+000	1.000000e-004
5.103571457142857e-002	3.539760e-001	3.567435e+000	4.223411e+000	1.000000e-004
5.105000000000000e-002	4.967093e-001	4.989895e+000	5.788604e+000	1.000000e-004
5.105000100000000e-002	4.967093e-001	4.989894e+000	5.184603e+000	-1.000000e-004
5.106428671428571e-002	3.537315e-001	3.555262e+000	3.606994e+000	-1.000000e-004
5.107857242857142e-002	2.107943e-001	2.122660e+000	2.031454e+000	-1.000000e-004
5.109285814285714e-002	6.789762e-002	6.920860e-001	4.579835e-001	-1.000000e-004
5.110714385714285e-002	-7.495850e-002	-7.364593e-001	-1.113418e+000	-1.000000e-004
5.112142957142857e-002	-2.177741e-001	-2.162976e+000	-2.682750e+000	-1.000000e-004
5.113571528571428e-002	-3.605491e-001	-3.587464e+000	-4.250013e+000	-1.000000e-004
5.115000099999999e-002	-5.032835e-001	-5.009923e+000	-5.815207e+000	-1.000000e-004
5.115000200000000e-002	-5.032835e-001	-5.009922e+000	-5.211205e+000	1.000000e-004
5.116428742857143e-002	-3.603065e-001	-3.575291e+000	-3.633598e+000	1.000000e-004
5.117857285714286e-002	-2.173702e-001	-2.142689e+000	-2.058059e+000	1.000000e-004
5.119285828571429e-002	-7.447440e-002	-7.121147e-001	-4.845892e-001	1.000000e-004
5.120714371428571e-002	6.838076e-002	7.164306e-001	1.086811e+000	1.000000e-004
5.122142914285714e-002	2.111953e-001	2.142947e+000	2.656143e+000	1.000000e-004
5.123571457142857e-002	3.539693e-001	3.567436e+000	4.223405e+000	1.000000e-004
5.125000000000000e-002	4.967027e-001	4.989895e+000	5.788598e+000	1.000000e-004
5.125000100000000e-002	4.967027e-001	4.989894e+000	5.184596e+000	-1.000000e-004
5.126428671428571e-002	3.537247e-001	3.555262e+000	3.606987e+000	-1.000000e-004
5.127857242857142e-002	2.107874e-001	2.122660e+000	2.031448e+000	-1.000000e-004
5.129285814285714e-002	6.789062e-002	6.920861e-001	4.579771e-001	-1.000000e-004
5.130714385714285e-002	-7.496550e-002	-7.364591e-001	-1.113424e+000	-1.000000e-004
5.132142957142857e-002	-2.177810e-001	-2.162976e+000	-2.682757e+000	-1.000000e-004
5.133571528571428e-002	-3.605559e-001	-3.587464e+000	-4.250020e+000	-1.000000e-004
5.135000099999999e-002	-5.032902e-001	-5.009923e+000	-5.815214e+000	-1.000000e-004
5.135000200000000e-002	-5.032907e-001	-5.009922e+000	-5.211212e+000	1.000000e-004
5.136428742857143e-002	-3.603136e-001	-3.575291e+000	-3.633604e+000	1.000000e-004
5.137857285714285e-002	-2.173772e-001	-2.142688e+000	-2.058065e+000	1.000000e-004
5.139285828571429e-002	-7.448132e-002	-7.121143e-001	-4.845957e-001	1.000000e-004
5.140714371428571e-002	6.837391e-002	7.164309e-001	1.086805e+000	1.000000e-004
5.142142914285714e-002	2.111885e-001	2.142948e+000	2.656136e+000	1.000000e-004
5.143571457142857e-002	3.539626e-001	3.567436e+000	4.223398e+000	1.000000e-004
5.145000000000000e-002	4.966960e-001	4.989895e+000	5.788591e+000	1.000000e-004
5.145000100000000e-002	4.966960e-001	4.989894e+000	5.184590e+000	-1.000000e-004
5.146428671428571e-002	3.537181e-001	3.555263e+000	3.606981e+000	-1.000000e-004
5.147857242857142e-002	2.107808e-001	2.122660e+000	2.031441e+000	-1.000000e-004
5.149285814285714e-002	6.788404e-002	6.920865e-001	4.579704e-001	-1.000000e-004
5.150714385714285e-002	-7.497215e-002	-7.364588e-001	-1.113431e+000	-1.000000e-004
5.152142957142857e-002	-2.177878e-001	-2.162975e+000	-2.682763e+000	-1.000000e-004
5.153571528571427e-002	-3.605628e-001	-3.587463e+000	-4.250026e+000	-1.000000e-004
5.155000099999999e-002	-5.032973e-001	-5.009923e+000	-5.815220e+000	-1.000000e-004
5.155000200000000e-002	-5.032969e-001	-5.009921e+000	-5.211218e+000	1.000000e-004
5.156428742857143e-002	-3.603201e-001	-3.575290e+000	-3.633610e+000	1.000000e-004
5.157857285714285e-002	-2.173838e-001	-2.142688e+000	-2.058072e+000	1.000000e-004
5.159285828571428e-002	-7.448813e-002	-7.121141e-001	-4.846021e-001	1.000000e-004
5.160714371428571e-002	6.836703e-002	7.164311e-001	1.086798e+000	1.000000e-004
5.162142914285714e-002	2.111817e-001	2.142948e+000	2.656130e+000	1.000000e-004
5.163571457142856e-002	3.539558e-001	3.567436e+000	4.223392e+000	1.000000e-004
5.165000000000000e-002	4.966893e-001	4.989896e+000	5.788585e+000	1.000000e-004
5.165000099999999e-002	4.966888e-001	4.989894e+000	5.184583e+000	-1.000000e-004
5.166425442857121e-002	3.540342e-001	3.558503e+000	3.610537e+000	-1.000000e-004
5.167850785714244e-002	2.114198e-001	2.129132e+000	2.038551e+000	-1.000000e-004
5.169276128571366e-002	6.884589e-002	7.017795e-001	4.686253e-001	-1.000000e-004
5.170701471428488e-002	-7.368768e-002	-7.235533e-001	-1.099241e+000	-1.000000e-004
5.172126814285610e-002	-2.161809e-001	-2.146867e+000	-2.665048e+000	-1.000000e-004
5.173552157142733e-002	-3.586337e-001	-3.568161e+000	-4.228795e+000	-1.000000e-004
5.174977499999855e-002	-5.010462e-001	-4.987436e+000	-5.790482e+000	-1.000000e-004
5.174980699999875e-002	-5.013657e-001	-4.990620e+000	-5.793985e+000	-1.000000e-004
5.175000099999999e-002	-5.033040e-001	-5.009922e+000	-5.815227e+000	-1.000000e-004
5.175000200000000e-002	-5.033040e-001	-5.009921e+000	-5.211225e+000	1.000000e-004
5.176428742857143e-002	-3.603271e-001	-3.575290e+000	-3.633617e+000	1.000000e-004
5.177857285714285e-002	-2.173907e-001	-2.142688e+000	-2.058078e+000	1.000000e-004
5.179285828571428e-002	-7.449491e-002	-7.121137e-001	-4.846087e-001	1.000000e-004
5.180714371428571e-002	6.836033e-002	7.164315e-001	1.086792e+000	1.000000e-004
5.182142914285714e-002	2.111750e-001	2.142948e+000	2.656123e+000	1.000000e-004
5.183571457142856e-002	3.539491e-001	3.567436e+000	4.223385e+000	1.000000e-004
5.184999999999999e-002	4.966826e-001	4.989896e+000	5.788579e+000	1.000000e-004
5.185000100000000e-002	4.966826e-001	4.989894e+000	5.184577e+000	-1.000000e-004
5.186428671428572e-002	3.537046e-001	3.555263e+000	3.606968e+000	-1.000000e-004
5.187857242857143e-002	2.107672e-001	2.122661e+000	2.031428e+000	-1.000000e-004
5.189285814285714e-002	6.787036e-002	6.920871e-001	4.579575e-001	-1.000000e-004
5.190714385714285e-002	-7.498583e-002	-7.364582e-001	-1.113444e+000	-1.000000e-004
5.192142957142857e-002	-2.178014e-001	-2.162975e+000	-2.682776e+000	-1.000000e-004
5.193571528571428e-002	-3.605763e-001	-3.587463e+000	-4.250039e+000	-1.000000e-004
5.195000100000000e-002	-5.033107e-001	-5.009922e+000	-5.815233e+000	-1.000000e-004
5.195000200000000e-002	-5.033107e-001	-5.009921e+000	-5.211231e+000	1.000000e-004
5.196428742857143e-002	-3.603337e-001	-3.575290e+000	-3.633623e+000	1.000000e-004
5.197857285714286e-002	-2.173973e-001	-2.142687e+000	-2.058085e+000	1.000000e-004
5.199285828571429e-002	-7.450152e-002	-7.121136e-001	-4.846152e-001	1.000000e-004
5.200714371428571e-002	6.835364e-002	7.164317e-001	1.086785e+000	1.000000e-004
5.202142914285714e-002	2.111682e-001	2.142948e+000	2.656117e+000	1.000000e-004
5.203571457142857e-002	3.539422e-001	3.567437e+000	4.223379e+000	1.000000e-004
5.205000000000000e-002	4.966755e-001	4.989896e+000	5.788572e+000	1.000000e-004
5.205000100000000e-002	4.966755e-001	4.989894e+000	5.184570e+000	-1.000000e-004
5.206428671428572e-002	3.536976e-001	3.555263e+000	3.606961e+000	-1.000000e-004
5.207857242857143e-002	2.107604e-001	2.122661e+000	2.031422e+000	-1.000000e-004
5.209285814285714e-002	6.786365e-002	6.920873e-001	4.579510e-001	-1.000000e-004
5.210714385714285e-002	-7.499247e-002	-7.364579e-001	-1.113450e+000	-1.000000e-004
5.212142957142857e-002	-2.178080e-001	-2.162975e+000	-2.682783e+000	-1.000000e-004
5.213571528571428e-002	-3.605830e-001	-3.587463e+000	-4.250046e+000	-1.000000e-004
5.215000099999999e-002	-5.033174e-001	-5.009922e+000	-5.815239e+000	-1.000000e-004
5.215000200000000e-002	-5.033174e-001	-5.009921e+000	-5.211238e+000	1.000000e-004
5.216428742857143e-002	-3.603404e-001	-3.575290e+000	-3.633630e+000	1.000000e-004
5.217857285714286e-002	-2.174040e-001	-2.142687e+000	-2.058091e+000	1.000000e-004
5.219285828571429e-002	-7.450820e-002	-7.121132e-001	-4.846217e-001	1.000000e-004
5.220714371428571e-002	6.834697e-002	7.164321e-001	1.086779e+000	1.000000e-004
5.222142914285714e-002	2.111615e-001	2.142949e+000	2.656110e+000	1.000000e-004
5.223571457142857e-002	3.539355e-001	3.567437e+000	4.223372e+000	1.000000e-004
5.225000000000000e-002	4.966688e-001	4.989896e+000	5.788566e+000	1.000000e-004
5.225000100000000e-002	4.966693e-001	4.989895e+000	5.184564e+000	-1.000000e-004
5.226428671428571e-002	3.536912e-001	3.555264e+000	3.606955e+000	-1.000000e-004
5.227857242857142e-002	2.107537e-001	2.122661e+000	2.031415e+000	-1.000000e-004
5.229285814285714e-002	6.785687e-002	6.920876e-001	4.579446e-001	-1.000000e-004
5.230714385714285e-002	-7.499932e-002	-7.364576e-001	-1.113457e+000	-1.000000e-004
5.232142957142857e-002	-2.178149e-001	-2.162974e+000	-2.682789e+000	-1.000000e-004
5.233571528571428e-002	-3.605898e-001	-3.587462e+000	-4.250052e+000	-1.000000e-004
5.235000099999999e-002	-5.033240e-001	-5.009922e+000	-5.815246e+000	-1.000000e-004
5.235000200000000e-002	-5.033240e-001	-5.009920e+000	-5.211244e+000	1.000000e-004
5.236428742857143e-002	-3.603471e-001	-3.575289e+000	-3.633636e+000	1.000000e-004
5.237857285714286e-002	-2.174107e-001	-2.142687e+000	-2.058098e+000	1.000000e-004
5.239285828571429e-002	-7.451496e-002	-7.121130e-001	-4.846280e-001	1.000000e-004
5.240714371428571e-002	6.834020e-002	7.164322e-001	1.086772e+000	1.000000e-004
5.242142914285714e-002	2.111548e-001	2.142949e+000	2.656104e+000	1.000000e-004
5.243571457142857e-002	3.539288e-001	3.567437e+000	4.223366e+000	1.000000e-004
5.245000000000000e-002	4.966621e-001	4.989897e+000	5.788559e+000	1.000000e-004
5.245000100000000e-002	4.966621e-001	4.989895e+000	5.184557e+000	-1.000000e-004
5.246428671428571e-002	3.536843e-001	3.555264e+000	3.606948e+000	-1.000000e-004
5.247857242857142e-002	2.107470e-001	2.122662e+000	2.031409e+000	-1.000000e-004
5.249285814285714e-002	6.785027e-002	6.920878e-001	4.579381e-001	-1.000000e-004
5.250714385714285e-002	-7.500585e-002	-7.364575e-001	-1.113463e+000	-1.000000e-004
5.252142957142857e-002	-2.178214e-001	-2.162974e+000	-2.682796e+000	-1.000000e-004
5.253571528571428e-002	-3.605963e-001	-3.587462e+000	-4.250059e+000	-1.000000e-004
5.255000099999999e-002	-5.033307e-001	-5.009921e+000	-5.815252e+000	-1.000000e-004
5.255000200000000e-002	-5.033307e-001	-5.009920e+000	-5.211251e+000	1.000000e-004
5.256428742857143e-002	-3.603538e-001	-3.575289e+000	-3.633643e+000	1.000000e-004
5.257857285714285e-002	-2.174175e-001	-2.142687e+000	-2.058104e+000	1.000000e-004
5.259285828571429e-002	-7.452173e-002	-7.121129e-001	-4.846345e-001	1.000000e-004
5.260714371428571e-002	6.833351e-002	7.164325e-001	1.086766e+000	1.000000e-004
5.262142914285714e-002	2.111482e-001	2.142949e+000	2.656097e+000	1.000000e-004
5.263571457142856e-002	3.539223e-001	3.567437e+000	4.223360e+000	1.000000e-004
5.265000000000000e-002	4.966559e-001	4.989897e+000	5.788553e+000	1.000000e-004
5.265000100000000e-002	4.966559e-001	4.989895e+000	5.184551e+000	-1.000000e-004
5.266428671428571e-002	3.536779e-001	3.555264e+000	3.606942e+000	-1.000000e-004
5.267857242857142e-002	2.107404e-001	2.122662e+000	2.031402e+000	-1.000000e-004
5.269285814285714e-002	6.784363e-002	6.920881e-001	4.579316e-001	-1.000000e-004
5.270714385714285e-002	-7.501256e-002	-7.364571e-001	-1.113470e+000	-1.000000e-004
5.272142957142856e-002	-2.178281e-001	-2.162974e+000	-2.682802e+000	-1.000000e-004
5.273571528571427e-002	-3.606031e-001	-3.587462e+000	-4.250065e+000	-1.000000e-004
5.275000099999999e-002	-5.033374e-001	-5.009921e+000	-5.815259e+000	-1.000000e-004
5.275000200000000e-002	-5.033369e-001	-5.009920e+000	-5.211257e+000	1.000000e-004
5.275860812000999e-002	-4.171973e-001	-4.145397e+000	-4.260594e+000	1.000000e-004
5.276721424001999e-002	-3.310723e-001	-3.281610e+000	-3.310683e+000	1.000000e-004
5.277582036002999e-002	-2.449620e-001	-2.418560e+000	-2.361521e+000	1.000000e-004
5.278442648003999e-002	-1.588662e-001	-1.556245e+000	-1.413111e+000	1.000000e-004
5.279303260004999e-002	-7.278511e-002	-6.946664e-001	-4.654514e-001	1.000000e-004
5.280163872005998e-002	1.328139e-002	1.661761e-001	4.814576e-001	1.000000e-004
5.281024484006998e-002	9.933329e-002	1.026283e+000	1.427616e+000	1.000000e-004
5.281524484006998e-002	1.493208e-001	1.525645e+000	1.976965e+000	1.000000e-004
5.284999999999999e-002	4.966488e-001	4.989897e+000	5.788546e+000	1.000000e-004
5.285000099999999e-002	4.966488e-001	4.989896e+000	5.184545e+000	-1.000000e-004
5.286428671428571e-002	3.536710e-001	3.555265e+000	3.606936e+000	-1.000000e-004
5.287857242857142e-002	2.107337e-001	2.122662e+000	2.031396e+000	-1.000000e-004
5.289285814285714e-002	6.783703e-002	6.920883e-001	4.579254e-001	-1.000000e-004
5.290714385714285e-002	-7.501909e-002	-7.364570e-001	-1.113476e+000	-1.000000e-004
5.292142957142856e-002	-2.178346e-001	-2.162974e+000	-2.682808e+000	-1.000000e-004
5.293571528571427e-002	-3.606096e-001	-3.587462e+000	-4.250071e+000	-1.000000e-004
5.295000099999999e-002	-5.033441e-001	-5.009921e+000	-5.815265e+000	-1.000000e-004
5.295000200000000e-002	-5.033441e-001	-5.009920e+000	-5.211264e+000	1.000000e-004
5.296428742857143e-002	-3.603671e-001	-3.575289e+000	-3.633656e+000	1.000000e-004
