time	V(N001,N002)	V(ve)	V(n001)	V(n002)	V(n003)	V(n004)	I(C1)	I(C2)	I(I1)	I(R1)	I(R2)	I(R3)	I(R4)	I(R5)
4.267142918857145e-002	-2.845249e+000	-4.194626e+000	-4.195626e+000	-1.350377e+000	-2.850376e+000	1.000000e-003	1.002851e-004	1.005691e-004	1.000000e-004	1.000000e-004	-2.851377e-007	-5.690498e-007	1.000000e-004	1.000000e-004
4.267857189142860e-002	-2.127424e+000	-2.760749e+000	-2.761749e+000	-6.343247e-001	-2.134325e+000	1.000000e-003	1.002135e-004	1.004255e-004	1.000000e-004	1.000000e-004	-2.135325e-007	-4.254848e-007	1.000000e-004	1.000000e-004
4.268571459428575e-002	-1.410600e+000	-1.328372e+000	-1.329372e+000	8.122793e-002	-1.418772e+000	1.000000e-003	1.001420e-004	1.002821e-004	1.000000e-004	1.000000e-004	-1.419772e-007	-2.821201e-007	1.000000e-004	1.000000e-004
4.269285729714289e-002	-6.947774e-001	1.025038e-001	1.015039e-001	7.962813e-001	-7.037186e-001	1.000000e-003	1.000705e-004	1.001390e-004	1.000000e-004	1.000000e-004	-7.047187e-008	-1.389555e-007	1.000000e-004	1.000000e-004
4.270000000000003e-002	2.004445e-002	1.531880e+000	1.530880e+000	1.510835e+000	1.083544e-002	1.000000e-003	9.999902e-005	9.999599e-005	1.000000e-004	1.000000e-004	9.835441e-010	4.008891e-009	1.000000e-004	1.000000e-004
4.270000100000003e-002	2.009395e-002	2.997889e-002	2.997889e-002	9.884940e-003	9.884940e-003	-3.955170e-016	-9.884941e-010	-4.018791e-009	0.000000e+000	-4.085239e-017	9.884941e-010	4.018791e-009	0.000000e+000	-3.955169e-017
4.275000000000003e-002	1.989402e-002	2.972966e-002	2.972966e-002	9.835641e-003	9.835641e-003	-1.429792e-018	-9.835640e-010	-3.978804e-009	0.000000e+000	-1.425943e-019	9.835640e-010	3.978804e-009	0.000000e+000	-1.429792e-019
4.275000100000003e-002	1.994443e-002	1.531831e+000	1.530831e+000	1.510886e+000	1.088614e-002	1.000000e-003	9.999901e-005	9.999601e-005	1.000000e-004	1.000000e-004	9.886140e-010	3.988903e-009	1.000000e-004	1.000000e-004
4.280000000000003e-002	4.994730e+000	1.149399e+001	1.149299e+001	6.498258e+000	4.998258e+000	1.000000e-003	9.950028e-005	9.900105e-005	1.000000e-004	1.000000e-004	4.997258e-007	9.989461e-007	1.000000e-004	1.000000e-004
4.280000100000003e-002	4.994728e+000	8.489985e+000	8.490985e+000	3.496257e+000	4.996257e+000	-1.000000e-003	-1.004997e-004	-1.009989e-004	-1.000000e-004	-1.000000e-004	4.997257e-007	9.989457e-007	-1.000000e-004	-1.000000e-004
4.281428657142861e-002	3.554065e+000	5.614696e+000	5.615695e+000	2.061631e+000	3.561631e+000	-1.000000e-003	-1.003563e-004	-1.007108e-004	-1.000000e-004	-1.000000e-004	3.562631e-007	7.108130e-007	-1.000000e-004	-1.000000e-004
4.282857214285717e-002	2.117457e+000	2.745490e+000	2.746490e+000	6.290331e-001	2.129033e+000	-1.000000e-003	-1.002130e-004	-1.004235e-004	-1.000000e-004	-1.000000e-004	2.130033e-007	4.234915e-007	-1.000000e-004	-1.000000e-004
4.284285771428575e-002	6.849058e-001	-1.176307e-001	-1.166307e-001	-8.015366e-001	6.984635e-001	-1.000000e-003	-1.000699e-004	-1.001370e-004	-1.000000e-004	-1.000000e-004	6.994634e-008	1.369812e-007	-1.000000e-004	-1.000000e-004
4.285714328571431e-002	-7.435894e-001	-2.974668e+000	-2.973667e+000	-2.230078e+000	-7.300781e-001	-1.000000e-003	-9.992709e-005	-9.985128e-005	-1.000000e-004	-1.000000e-004	-7.290780e-008	-1.487179e-007	-1.000000e-004	-1.000000e-004
4.287142885714289e-002	-2.168028e+000	-5.825620e+000	-5.824620e+000	-3.656591e+000	-2.156591e+000	-1.000000e-003	-9.978444e-005	-9.956640e-005	-1.000000e-004	-1.000000e-004	-2.155591e-007	-4.336057e-007	-1.000000e-004	-1.000000e-004
4.288571442857145e-002	-3.588411e+000	-8.670489e+000	-8.669488e+000	-5.081077e+000	-3.581077e+000	-1.000000e-003	-9.964199e-005	-9.928232e-005	-1.000000e-004	-1.000000e-004	-3.580076e-007	-7.176824e-007	-1.000000e-004	-1.000000e-004
4.290000000000003e-002	-5.004738e+000	-1.150927e+001	-1.150827e+001	-6.503534e+000	-5.003534e+000	-1.000000e-003	-9.949975e-005	-9.899905e-005	-1.000000e-004	-1.000000e-004	-5.002533e-007	-1.000948e-006	-1.000000e-004	-1.000000e-004
4.290000100000003e-002	-5.004737e+000	-8.505269e+000	-8.506269e+000	-3.501532e+000	-5.001532e+000	1.000000e-003	1.005003e-004	1.010010e-004	1.000000e-004	1.000000e-004	-5.002532e-007	-1.000947e-006	1.000000e-004	1.000000e-004
4.290714371428574e-002	-4.283908e+000	-7.066889e+000	-7.067890e+000	-2.783982e+000	-4.283981e+000	1.000000e-003	1.004285e-004	1.008568e-004	1.000000e-004	1.000000e-004	-4.284982e-007	-8.567816e-007	1.000000e-004	1.000000e-004
4.291428642857146e-002	-3.564080e+000	-5.630010e+000	-5.631010e+000	-2.066930e+000	-3.566930e+000	1.000000e-003	1.003568e-004	1.007128e-004	1.000000e-004	1.000000e-004	-3.567930e-007	-7.128160e-007	1.000000e-004	1.000000e-004
4.292142914285718e-002	-2.845253e+000	-4.194631e+000	-4.195631e+000	-1.350378e+000	-2.850378e+000	1.000000e-003	1.002851e-004	1.005691e-004	1.000000e-004	1.000000e-004	-2.851378e-007	-5.690507e-007	1.000000e-004	1.000000e-004
4.292857185714288e-002	-2.127427e+000	-2.760752e+000	-2.761752e+000	-6.343248e-001	-2.134325e+000	1.000000e-003	1.002135e-004	1.004255e-004	1.000000e-004	1.000000e-004	-2.135325e-007	-4.254855e-007	1.000000e-004	1.000000e-004
4.293571457142860e-002	-1.410602e+000	-1.328373e+000	-1.329373e+000	8.122901e-002	-1.418771e+000	1.000000e-003	1.001420e-004	1.002821e-004	1.000000e-004	1.000000e-004	-1.419771e-007	-2.821205e-007	1.000000e-004	1.000000e-004
4.294285728571431e-002	-6.947783e-001	1.025052e-001	1.015053e-001	7.962836e-001	-7.037164e-001	1.000000e-003	1.000705e-004	1.001390e-004	1.000000e-004	1.000000e-004	-7.047164e-008	-1.389557e-007	1.000000e-004	1.000000e-004
4.295000000000003e-002	2.004468e-002	1.531883e+000	1.530884e+000	1.510839e+000	1.083889e-002	1.000000e-003	9.999902e-005	9.999599e-005	1.000000e-004	1.000000e-004	9.838885e-010	4.008930e-009	1.000000e-004	1.000000e-004
4.295000100000003e-002	2.009414e-002	2.998253e-002	2.998253e-002	9.888384e-003	9.888384e-003	-4.336809e-017	-9.888385e-010	-4.018829e-009	0.000000e+000	-1.310133e-017	9.888385e-010	4.018829e-009	0.000000e+000	-4.336809e-018
4.300000000000003e-002	1.989421e-002	2.973327e-002	2.973327e-002	9.839067e-003	9.839067e-003	-1.429792e-018	-9.839067e-010	-3.978841e-009	0.000000e+000	-1.425943e-019	9.839067e-010	3.978841e-009	0.000000e+000	-1.429792e-019
4.300000100000003e-002	1.994479e-002	1.531834e+000	1.530834e+000	1.510890e+000	1.088957e-002	1.000000e-003	9.999901e-005	9.999601e-005	1.000000e-004	1.000000e-004	9.889566e-010	3.988941e-009	1.000000e-004	1.000000e-004
4.305000000000003e-002	4.994731e+000	1.149399e+001	1.149299e+001	6.498261e+000	4.998261e+000	1.000000e-003	9.950028e-005	9.900105e-005	1.000000e-004	1.000000e-004	4.997262e-007	9.989461e-007	1.000000e-004	1.000000e-004
4.305000100000003e-002	4.994729e+000	8.489989e+000	8.490989e+000	3.496260e+000	4.996260e+000	-1.000000e-003	-1.004997e-004	-1.009989e-004	-1.000000e-004	-1.000000e-004	4.997260e-007	9.989458e-007	-1.000000e-004	-1.000000e-004
4.306428657142861e-002	3.554065e+000	5.614699e+000	5.615699e+000	2.061634e+000	3.561634e+000	-1.000000e-003	-1.003563e-004	-1.007108e-004	-1.000000e-004	-1.000000e-004	3.562634e-007	7.108130e-007	-1.000000e-004	-1.000000e-004
4.307857214285717e-002	2.117458e+000	2.745494e+000	2.746494e+000	6.290364e-001	2.129037e+000	-1.000000e-003	-1.002130e-004	-1.004235e-004	-1.000000e-004	-1.000000e-004	2.130037e-007	4.234915e-007	-1.000000e-004	-1.000000e-004
4.309285771428575e-002	6.849061e-001	-1.176273e-001	-1.166271e-001	-8.015332e-001	6.984669e-001	-1.000000e-003	-1.000699e-004	-1.001370e-004	-1.000000e-004	-1.000000e-004	6.994669e-008	1.369812e-007	-1.000000e-004	-1.000000e-004
4.310714328571431e-002	-7.435892e-001	-2.974664e+000	-2.973664e+000	-2.230075e+000	-7.300746e-001	-1.000000e-003	-9.992709e-005	-9.985128e-005	-1.000000e-004	-1.000000e-004	-7.290746e-008	-1.487179e-007	-1.000000e-004	-1.000000e-004
4.312142885714289e-002	-2.168029e+000	-5.825617e+000	-5.824617e+000	-3.656588e+000	-2.156588e+000	-1.000000e-003	-9.978444e-005	-9.956640e-005	-1.000000e-004	-1.000000e-004	-2.155588e-007	-4.336057e-007	-1.000000e-004	-1.000000e-004
4.313571442857146e-002	-3.588412e+000	-8.670485e+000	-8.669485e+000	-5.081073e+000	-3.581073e+000	-1.000000e-003	-9.964199e-005	-9.928232e-005	-1.000000e-004	-1.000000e-004	-3.580073e-007	-7.176823e-007	-1.000000e-004	-1.000000e-004
4.315000000000003e-002	-5.004739e+000	-1.150927e+001	-1.150827e+001	-6.503531e+000	-5.003531e+000	-1.000000e-003	-9.949975e-005	-9.899905e-005	-1.000000e-004	-1.000000e-004	-5.002531e-007	-1.000948e-006	-1.000000e-004	-1.000000e-004
4.315000100000003e-002	-5.004737e+000	-8.505265e+000	-8.506266e+000	-3.501529e+000	-5.001529e+000	1.000000e-003	1.005003e-004	1.010010e-004	1.000000e-004	1.000000e-004	-5.002529e-007	-1.000947e-006	1.000000e-004	1.000000e-004
4.315714371428574e-002	-4.283908e+000	-7.066886e+000	-7.067886e+000	-2.783978e+000	-4.283978e+000	1.000000e-003	1.004285e-004	1.008568e-004	1.000000e-004	1.000000e-004	-4.284978e-007	-8.567816e-007	1.000000e-004	1.000000e-004
4.316428642857146e-002	-3.564080e+000	-5.630007e+000	-5.631007e+000	-2.066927e+000	-3.566927e+000	1.000000e-003	1.003568e-004	1.007128e-004	1.000000e-004	1.000000e-004	-3.567927e-007	-7.128160e-007	1.000000e-004	1.000000e-004
4.317142914285718e-002	-2.845253e+000	-4.194628e+000	-4.195628e+000	-1.350374e+000	-2.850374e+000	1.000000e-003	1.002851e-004	1.005691e-004	1.000000e-004	1.000000e-004	-2.851374e-007	-5.690507e-007	1.000000e-004	1.000000e-004
4.317857185714288e-002	-2.127427e+000	-2.760749e+000	-2.761749e+000	-6.343214e-001	-2.134321e+000	1.000000e-003	1.002135e-004	1.004255e-004	1.000000e-004	1.000000e-004	-2.135321e-007	-4.254855e-007	1.000000e-004	1.000000e-004
4.318571457142860e-002	-1.410602e+000	-1.328370e+000	-1.329370e+000	8.123239e-002	-1.418768e+000	1.000000e-003	1.001420e-004	1.002821e-004	1.000000e-004	1.000000e-004	-1.419767e-007	-2.821205e-007	1.000000e-004	1.000000e-004
4.319285728571431e-002	-6.947782e-001	1.025086e-001	1.015087e-001	7.962869e-001	-7.037131e-001	1.000000e-003	1.000705e-004	1.001390e-004	1.000000e-004	1.000000e-004	-7.047130e-008	-1.389557e-007	1.000000e-004	1.000000e-004
4.320000000000003e-002	2.004492e-002	1.531887e+000	1.530887e+000	1.510842e+000	1.084224e-002	1.000000e-003	9.999902e-005	9.999599e-005	1.000000e-004	1.000000e-004	9.842245e-010	4.008966e-009	1.000000e-004	1.000000e-004
4.320000100000003e-002	2.009432e-002	2.998607e-002	2.998607e-002	9.891744e-003	9.891744e-003	-9.714451e-017	-9.891744e-010	-4.018865e-009	0.000000e+000	-1.310584e-017	9.891744e-010	4.018865e-009	0.000000e+000	-9.714451e-018
4.325000000000003e-002	1.989439e-002	2.973679e-002	2.973679e-002	9.842409e-003	9.842409e-003	-1.429792e-018	-9.842409e-010	-3.978877e-009	0.000000e+000	-1.425943e-019	9.842409e-010	3.978877e-009	0.000000e+000	-1.429792e-019
4.325000100000003e-002	1.994491e-002	1.531838e+000	1.530838e+000	1.510893e+000	1.089291e-002	1.000000e-003	9.999901e-005	9.999601e-005	1.000000e-004	1.000000e-004	9.892909e-010	3.988976e-009	1.000000e-004	1.000000e-004
4.330000000000003e-002	4.994731e+000	1.149400e+001	1.149300e+001	6.498265e+000	4.998265e+000	1.000000e-003	9.950027e-005	9.900105e-005	1.000000e-004	1.000000e-004	4.997265e-007	9.989462e-007	1.000000e-004	1.000000e-004
4.330000100000003e-002	4.994729e+000	8.489992e+000	8.490993e+000	3.496264e+000	4.996264e+000	-1.000000e-003	-1.004997e-004	-1.009989e-004	-1.000000e-004	-1.000000e-004	4.997264e-007	9.989458e-007	-1.000000e-004	-1.000000e-004
4.331428657142861e-002	3.554065e+000	5.614703e+000	5.615703e+000	2.061638e+000	3.561638e+000	-1.000000e-003	-1.003563e-004	-1.007108e-004	-1.000000e-004	-1.000000e-004	3.562638e-007	7.108130e-007	-1.000000e-004	-1.000000e-004
4.332857214285717e-002	2.117458e+000	2.745497e+000	2.746497e+000	6.290399e-001	2.129040e+000	-1.000000e-003	-1.002130e-004	-1.004235e-004	-1.000000e-004	-1.000000e-004	2.130040e-007	4.234915e-007	-1.000000e-004	-1.000000e-004
4.334285771428575e-002	6.849061e-001	-1.176236e-001	-1.166236e-001	-8.015298e-001	6.984702e-001	-1.000000e-003	-1.000700e-004	-1.001370e-004	-1.000000e-004	-1.000000e-004	6.994702e-008	1.369812e-007	-1.000000e-004	-1.000000e-004
4.335714328571431e-002	-7.435892e-001	-2.974660e+000	-2.973661e+000	-2.230071e+000	-7.300713e-001	-1.000000e-003	-9.992710e-005	-9.985128e-005	-1.000000e-004	-1.000000e-004	-7.290714e-008	-1.487178e-007	-1.000000e-004	-1.000000e-004
4.337142885714289e-002	-2.168028e+000	-5.825613e+000	-5.824613e+000	-3.656585e+000	-2.156585e+000	-1.000000e-003	-9.978444e-005	-9.956640e-005	-1.000000e-004	-1.000000e-004	-2.155585e-007	-4.336057e-007	-1.000000e-004	-1.000000e-004
4.338571442857146e-002	-3.588411e+000	-8.670482e+000	-8.669481e+000	-5.081070e+000	-3.581070e+000	-1.000000e-003	-9.964199e-005	-9.928232e-005	-1.000000e-004	-1.000000e-004	-3.580070e-007	-7.176823e-007	-1.000000e-004	-1.000000e-004
4.340000000000003e-002	-5.004738e+000	-1.150927e+001	-1.150827e+001	-6.503527e+000	-5.003527e+000	-1.000000e-003	-9.949975e-005	-9.899905e-005	-1.000000e-004	-1.000000e-004	-5.002527e-007	-1.000948e-006	-1.000000e-004	-1.000000e-004
4.340000100000003e-002	-5.004736e+000	-8.505262e+000	-8.506262e+000	-3.501526e+000	-5.001525e+000	1.000000e-003	1.005003e-004	1.010009e-004	1.000000e-004	1.000000e-004	-5.002526e-007	-1.000947e-006	1.000000e-004	1.000000e-004
4.340714371428574e-002	-4.283908e+000	-7.066883e+000	-7.067882e+000	-2.783975e+000	-4.283975e+000	1.000000e-003	1.004285e-004	1.008568e-004	1.000000e-004	1.000000e-004	-4.284975e-007	-8.567816e-007	1.000000e-004	1.000000e-004
4.341428642857146e-002	-3.564080e+000	-5.630003e+000	-5.631003e+000	-2.066923e+000	-3.566923e+000	1.000000e-003	1.003568e-004	1.007128e-004	1.000000e-004	1.000000e-004	-3.567923e-007	-7.128160e-007	1.000000e-004	1.000000e-004
4.342142914285718e-002	-2.845253e+000	-4.194624e+000	-4.195624e+000	-1.350371e+000	-2.850371e+000	1.000000e-003	1.002851e-004	1.005691e-004	1.000000e-004	1.000000e-004	-2.851371e-007	-5.690506e-007	1.000000e-004	1.000000e-004
4.342857185714288e-002	-2.127427e+000	-2.760745e+000	-2.761745e+000	-6.343181e-001	-2.134318e+000	1.000000e-003	1.002135e-004	1.004255e-004	1.000000e-004	1.000000e-004	-2.135318e-007	-4.254854e-007	1.000000e-004	1.000000e-004
4.343571457142860e-002	-1.410602e+000	-1.328366e+000	-1.329367e+000	8.123568e-002	-1.418764e+000	1.000000e-003	1.001420e-004	1.002821e-004	1.000000e-004	1.000000e-004	-1.419764e-007	-2.821204e-007	1.000000e-004	1.000000e-004
4.344285728571432e-002	-6.947782e-001	1.025122e-001	1.015120e-001	7.962902e-001	-7.037099e-001	1.000000e-003	1.000705e-004	1.001390e-004	1.000000e-004	1.000000e-004	-7.047098e-008	-1.389556e-007	1.000000e-004	1.000000e-004
4.345000000000003e-002	2.004492e-002	1.531891e+000	1.530890e+000	1.510846e+000	1.084552e-002	1.000000e-003	9.999902e-005	9.999599e-005	1.000000e-004	1.000000e-004	9.845520e-010	4.009000e-009	1.000000e-004	1.000000e-004
4.345000100000003e-002	2.009450e-002	2.998951e-002	2.998951e-002	9.895019e-003	9.895019e-003	-9.367507e-017	-9.895019e-010	-4.018899e-009	0.000000e+000	-1.311011e-017	9.895019e-010	4.018899e-009	0.000000e+000	-9.367507e-018
4.350000000000003e-002	1.989456e-002	2.974023e-002	2.974023e-002	9.845668e-003	9.845668e-003	-1.429792e-018	-9.845669e-010	-3.978911e-009	0.000000e+000	-1.425943e-019	9.845669e-010	3.978911e-009	0.000000e+000	-1.429792e-019
4.350000100000003e-002	1.994503e-002	1.531841e+000	1.530841e+000	1.510896e+000	1.089617e-002	1.000000e-003	9.999901e-005	9.999601e-005	1.000000e-004	1.000000e-004	9.896168e-010	3.989010e-009	1.000000e-004	1.000000e-004
4.355000000000003e-002	4.994731e+000	1.149400e+001	1.149300e+001	6.498268e+000	4.998268e+000	1.000000e-003	9.950027e-005	9.900105e-005	1.000000e-004	1.000000e-004	4.997268e-007	9.989462e-007	1.000000e-004	1.000000e-004
4.355000100000003e-002	4.994729e+000	8.489996e+000	8.490995e+000	3.496267e+000	4.996267e+000	-1.000000e-003	-1.004997e-004	-1.009989e-004	-1.000000e-004	-1.000000e-004	4.997267e-007	9.989458e-007	-1.000000e-004	-1.000000e-004
4.356428657142861e-002	3.554065e+000	5.614706e+000	5.615706e+000	2.061641e+000	3.561641e+000	-1.000000e-003	-1.003563e-004	-1.007108e-004	-1.000000e-004	-1.000000e-004	3.562641e-007	7.108131e-007	-1.000000e-004	-1.000000e-004
4.357857214285717e-002	2.117458e+000	2.745501e+000	2.746501e+000	6.290430e-001	2.129043e+000	-1.000000e-003	-1.002130e-004	-1.004235e-004	-1.000000e-004	-1.000000e-004	2.130043e-007	4.234916e-007	-1.000000e-004	-1.000000e-004
4.359285771428575e-002	6.849064e-001	-1.176202e-001	-1.166202e-001	-8.015266e-001	6.984734e-001	-1.000000e-003	-1.000700e-004	-1.001370e-004	-1.000000e-004	-1.000000e-004	6.994734e-008	1.369813e-007	-1.000000e-004	-1.000000e-004
4.360714328571431e-002	-7.435890e-001	-2.974657e+000	-2.973657e+000	-2.230068e+000	-7.300682e-001	-1.000000e-003	-9.992710e-005	-9.985128e-005	-1.000000e-004	-1.000000e-004	-7.290681e-008	-1.487178e-007	-1.000000e-004	-1.000000e-004
4.362142885714289e-002	-2.168028e+000	-5.825610e+000	-5.824610e+000	-3.656581e+000	-2.156582e+000	-1.000000e-003	-9.978444e-005	-9.956640e-005	-1.000000e-004	-1.000000e-004	-2.155582e-007	-4.336056e-007	-1.000000e-004	-1.000000e-004
4.363571442857146e-002	-3.588412e+000	-8.670478e+000	-8.669478e+000	-5.081067e+000	-3.581067e+000	-1.000000e-003	-9.964199e-005	-9.928232e-005	-1.000000e-004	-1.000000e-004	-3.580067e-007	-7.176823e-007	-1.000000e-004	-1.000000e-004
4.365000000000003e-002	-5.004739e+000	-1.150926e+001	-1.150826e+001	-6.503524e+000	-5.003524e+000	-1.000000e-003	-9.949975e-005	-9.899905e-005	-1.000000e-004	-1.000000e-004	-5.002524e-007	-1.000948e-006	-1.000000e-004	-1.000000e-004
4.365000100000003e-002	-5.004737e+000	-8.505259e+000	-8.506259e+000	-3.501522e+000	-5.001523e+000	1.000000e-003	1.005002e-004	1.010009e-004	1.000000e-004	1.000000e-004	-5.002522e-007	-1.000947e-006	1.000000e-004	1.000000e-004
4.365714371428574e-002	-4.283908e+000	-7.066879e+000	-7.067879e+000	-2.783972e+000	-4.283972e+000	1.000000e-003	1.004285e-004	1.008568e-004	1.000000e-004	1.000000e-004	-4.284972e-007	-8.567815e-007	1.000000e-004	1.000000e-004
4.366428642857146e-002	-3.564080e+000	-5.630000e+000	-5.631000e+000	-2.066920e+000	-3.566920e+000	1.000000e-003	1.003568e-004	1.007128e-004	1.000000e-004	1.000000e-004	-3.567920e-007	-7.128160e-007	1.000000e-004	1.000000e-004
4.367142914285718e-002	-2.845253e+000	-4.194621e+000	-4.195621e+000	-1.350368e+000	-2.850368e+000	1.000000e-003	1.002851e-004	1.005691e-004	1.000000e-004	1.000000e-004	-2.851368e-007	-5.690506e-007	1.000000e-004	1.000000e-004
4.367857185714288e-002	-2.127427e+000	-2.760742e+000	-2.761742e+000	-6.343149e-001	-2.134315e+000	1.000000e-003	1.002135e-004	1.004255e-004	1.000000e-004	1.000000e-004	-2.135315e-007	-4.254854e-007	1.000000e-004	1.000000e-004
4.368571457142860e-002	-1.410602e+000	-1.328363e+000	-1.329363e+000	8.123889e-002	-1.418761e+000	1.000000e-003	1.001420e-004	1.002821e-004	1.000000e-004	1.000000e-004	-1.419761e-007	-2.821204e-007	1.000000e-004	1.000000e-004
4.369285728571432e-002	-6.947778e-001	1.025155e-001	1.015156e-001	7.962934e-001	-7.037065e-001	1.000000e-003	1.000705e-004	1.001390e-004	1.000000e-004	1.000000e-004	-7.047067e-008	-1.389556e-007	1.000000e-004	1.000000e-004
4.370000000000003e-002	2.004516e-002	1.531894e+000	1.530894e+000	1.510849e+000	1.084872e-002	1.000000e-003	9.999902e-005	9.999599e-005	1.000000e-004	1.000000e-004	9.848715e-010	4.009033e-009	1.000000e-004	1.000000e-004
4.370000100000003e-002	2.009466e-002	2.999287e-002	2.999287e-002	9.898215e-003	9.898215e-003	-7.806256e-017	-9.898216e-010	-4.018932e-009	0.000000e+000	-1.311439e-017	9.898214e-010	4.018932e-009	0.000000e+000	-7.806256e-018
4.375000000000003e-002	1.989472e-002	2.974357e-002	2.974357e-002	9.848848e-003	9.848848e-003	-1.429792e-018	-9.848848e-010	-3.978943e-009	0.000000e+000	-1.425943e-019	9.848848e-010	3.978943e-009	0.000000e+000	-1.429792e-019
4.375000100000003e-002	1.994526e-002	1.531845e+000	1.530845e+000	1.510899e+000	1.089935e-002	1.000000e-003	9.999901e-005	9.999601e-005	1.000000e-004	1.000000e-004	9.899347e-010	3.989043e-009	1.000000e-004	1.000000e-004
4.380000000000003e-002	4.994731e+000	1.149400e+001	1.149300e+001	6.498271e+000	4.998271e+000	1.000000e-003	9.950027e-005	9.900105e-005	1.000000e-004	1.000000e-004	4.997272e-007	9.989462e-007	1.000000e-004	1.000000e-004
4.380000100000003e-002	4.994729e+000	8.489999e+000	8.490999e+000	3.496270e+000	4.996270e+000	-1.000000e-003	-1.004997e-004	-1.009989e-004	-1.000000e-004	-1.000000e-004	4.997270e-007	9.989459e-007	-1.000000e-004	-1.000000e-004
4.381428657142861e-002	3.554066e+000	5.614709e+000	5.615710e+000	2.061644e+000	3.561644e+000	-1.000000e-003	-1.003563e-004	-1.007108e-004	-1.000000e-004	-1.000000e-004	3.562644e-007	7.108131e-007	-1.000000e-004	-1.000000e-004
4.382857214285717e-002	2.117458e+000	2.745504e+000	2.746504e+000	6.290463e-001	2.129046e+000	-1.000000e-003	-1.002130e-004	-1.004235e-004	-1.000000e-004	-1.000000e-004	2.130046e-007	4.234916e-007	-1.000000e-004	-1.000000e-004
4.384285771428575e-002	6.849065e-001	-1.176168e-001	-1.166170e-001	-8.015234e-001	6.984766e-001	-1.000000e-003	-1.000700e-004	-1.001370e-004	-1.000000e-004	-1.000000e-004	6.994766e-008	1.369813e-007	-1.000000e-004	-1.000000e-004
4.385714328571432e-002	-7.435889e-001	-2.974654e+000	-2.973654e+000	-2.230065e+000	-7.300650e-001	-1.000000e-003	-9.992710e-005	-9.985128e-005	-1.000000e-004	-1.000000e-004	-7.290650e-008	-1.487178e-007	-1.000000e-004	-1.000000e-004
4.387142885714289e-002	-2.168028e+000	-5.825606e+000	-5.824606e+000	-3.656578e+000	-2.156578e+000	-1.000000e-003	-9.978444e-005	-9.956640e-005	-1.000000e-004	-1.000000e-004	-2.155578e-007	-4.336056e-007	-1.000000e-004	-1.000000e-004
4.388571442857146e-002	-3.588411e+000	-8.670475e+000	-8.669475e+000	-5.081064e+000	-3.581064e+000	-1.000000e-003	-9.964199e-005	-9.928232e-005	-1.000000e-004	-1.000000e-004	-3.580064e-007	-7.176822e-007	-1.000000e-004	-1.000000e-004
4.390000000000003e-002	-5.004738e+000	-1.150926e+001	-1.150826e+001	-6.503521e+000	-5.003521e+000	-1.000000e-003	-9.949975e-005	-9.899905e-005	-1.000000e-004	-1.000000e-004	-5.002521e-007	-1.000948e-006	-1.000000e-004	-1.000000e-004
4.390000100000003e-002	-5.004736e+000	-8.505256e+000	-8.506255e+000	-3.501519e+000	-5.001519e+000	1.000000e-003	1.005002e-004	1.010009e-004	1.000000e-004	1.000000e-004	-5.002519e-007	-1.000947e-006	1.000000e-004	1.000000e-004
4.390714371428574e-002	-4.283907e+000	-7.066876e+000	-7.067876e+000	-2.783969e+000	-4.283969e+000	1.000000e-003	1.004285e-004	1.008568e-004	1.000000e-004	1.000000e-004	-4.284968e-007	-8.567815e-007	1.000000e-004	1.000000e-004
4.391428642857146e-002	-3.564080e+000	-5.629997e+000	-5.630997e+000	-2.066917e+000	-3.566917e+000	1.000000e-003	1.003568e-004	1.007128e-004	1.000000e-004	1.000000e-004	-3.567917e-007	-7.128159e-007	1.000000e-004	1.000000e-004
4.392142914285718e-002	-2.845253e+000	-4.194617e+000	-4.195618e+000	-1.350365e+000	-2.850365e+000	1.000000e-003	1.002851e-004	1.005691e-004	1.000000e-004	1.000000e-004	-2.851365e-007	-5.690505e-007	1.000000e-004	1.000000e-004
4.392857185714288e-002	-2.127427e+000	-2.760738e+000	-2.761739e+000	-6.343118e-001	-2.134312e+000	1.000000e-003	1.002135e-004	1.004255e-004	1.000000e-004	1.000000e-004	-2.135312e-007	-4.254854e-007	1.000000e-004	1.000000e-004
4.393571457142860e-002	-1.410602e+000	-1.328360e+000	-1.329360e+000	8.124199e-002	-1.418758e+000	1.000000e-003	1.001420e-004	1.002821e-004	1.000000e-004	1.000000e-004	-1.419758e-007	-2.821204e-007	1.000000e-004	1.000000e-004
4.394285728571432e-002	-6.947778e-001	1.025189e-001	1.015187e-001	7.962965e-001	-7.037035e-001	1.000000e-003	1.000705e-004	1.001390e-004	1.000000e-004	1.000000e-004	-7.047034e-008	-1.389556e-007	1.000000e-004	1.000000e-004
4.395000000000003e-002	2.004528e-002	1.531897e+000	1.530897e+000	1.510852e+000	1.085183e-002	1.000000e-003	9.999902e-005	9.999599e-005	1.000000e-004	1.000000e-004	9.851832e-010	4.009064e-009	1.000000e-004	1.000000e-004
4.395000100000003e-002	2.009481e-002	2.999615e-002	2.999615e-002	9.901331e-003	9.901331e-003	-1.647987e-016	-9.901331e-010	-4.018963e-009	0.000000e+000	-1.311856e-017	9.901331e-010	4.018963e-009	0.000000e+000	-1.647987e-017
4.400000000000003e-002	1.989487e-002	2.974682e-002	2.974682e-002	9.851948e-003	9.851948e-003	-1.429792e-018	-9.851948e-010	-3.978974e-009	0.000000e+000	-1.427099e-019	9.851948e-010	3.978974e-009	0.000000e+000	-1.429792e-019
